CustomerID,RegistrationDate,Age,Gender,IncomeLevel,Country,City,TotalPurchases,AverageOrderValue,CustomerLifetimeValue,FavoriteCategory,SecondFavoriteCategory,EmailEngagementRate,SocialMediaEngagementRate,MobileAppUsage,CustomerServiceInteractions,AverageSatisfactionScore,EmailConversionRate,SocialMediaConversionRate,SearchEngineConversionRate,RepeatCustomer,PremiumMember,HasReturnedItems
CUST04685,2023-12-01,28.0,nan,Low,Japan,Tokyo,5.0,28.878410599180306,75.39747245022471,Toys,Toys,0.17963470074490256,0.34028289720587485,,4.0,5.3358308750830865,,0.15715244613595258,0.13436455066088915,Yes,No,Yes
CUST04686,2023-07-14,-2.0,Male,Low,Germany,Tokyo,4.0,63.587333405890064,327.59014916413173,,Home Goods,0.1489428959089363,0.35754326933356034,Never,2.0,,0.06471864640475551,0.33808321720764434,0.3233186235423013,Yes,No,No
CUST04687,2021-12-22,14.0,nan,nan,Germany,Other,4.0,32.17644628085536,109.00361963995901,Electronics,Books,0.4931102947567611,0.08928098215564592,Medium,1.0,7.9172072223405126,0.14199623411401574,0.21112886352473637,0.08571461509741683,Yes,No,No
CUST04688,2023-08-11,18.0,nan,Very High,Other,London,3.0,69.465673288639,69.06131602624006,Books,Electronics,0.4341583465325222,0.19644974816164368,Never,2.0,8.898942210001579,0.18577891905977034,0.07382931082288163,0.2816465596852151,Yes,No,No
CUST04689,2022-02-23,19.0,Prefer not to say,Medium,UK,Berlin,5.0,,303.81979664236087,Electronics,nan,0.27538819973454143,0.4090720064058965,Never,0.0,7.094164933655628,0.3466647636029923,0.2824100216650777,0.23865790440253226,Yes,Yes,No
CUST04690,2021-05-16,45.0,nan,Medium,Australia,London,7.0,30.853018008358145,136.48885111582743,Beauty,Electronics,0.35053731996239845,0.2828332127468807,Never,3.0,6.918784615632225,0.17034745761824932,0.0666976574173028,0.0696048462042661,,Yes,No
CUST04691,2022-07-04,40.0,Female,Very High,UK,New York,3.0,30.2962426225031,203.72846541201466,Books,Food,0.14868936116962028,0.21670727480429,Low,2.0,10.0,0.0897564908354369,0.07741938825896906,0.24813062203154043,Yes,No,No
CUST04692,2022-10-02,37.0,Other,Very High,Australia,Tokyo,12.0,26.901052776424905,430.15945740954095,Books,,0.3462286328845901,0.19907067901061948,nan,2.0,8.582928860855493,0.37484815542297517,0.1388446351823729,0.3342539963680645,Yes,No,Yes
CUST04693,2018-11-02,65.0,Other,Very High,Australia,Paris,,58.13330585679447,479.476662434482,Food,Clothing,0.46187051001259183,0.563010492114745,Low,3.0,3.7093428211444746,0.15906944283477556,0.11582421929274307,0.18888925646366023,Yes,Yes,No
,2023-08-22,52.0,Other,Low,Japan,Other,,8.248826461440409,58.48283682558055,Food,Clothing,0.5888928483437456,0.43295011675840045,,3.0,7.7505473802451395,0.016411610039170726,0.11791288145690594,0.15288609223664876,Yes,No,No
CUST04695,2022-09-20,47.0,Prefer not to say,High,Canada,Paris,12.0,402.9024383669318,4805.090623154474,Sports,Sports,0.1805490972643367,0.3995104065816016,,1.0,,0.1399135921891523,0.5860090011585922,0.3697867096239034,Yes,No,No
CUST04696,2022-08-17,12.0,Prefer not to say,nan,Australia,London,1.0,27.99373211122977,130.0227207828837,Beauty,Home Goods,0.4377741412991923,0.5987910940293059,Medium,5.0,4.2608346740772,0.41014736252238293,0.32237575986905515,0.23221142557836846,No,No,No
CUST04697,2022-02-26,35.0,Other,Low,UK,Paris,9.0,5.27792093816554,144.72968414150256,Home Goods,Home Goods,0.15794940163430093,0.15146288137354988,Medium,0.0,6.111128193268116,0.45717958402714787,0.11343464715612811,0.17382005432434497,,Yes,
CUST04698,2021-10-23,39.0,,Medium,Other,Paris,4.0,680.1192615216687,2653.4908099313056,nan,Electronics,0.1538025698594954,0.2660178131098998,Never,0.0,9.50864250624782,0.14567371683327818,0.2383702675301501,0.11187564469537216,Yes,No,No
CUST04699,2019-02-24,28.0,Other,nan,UK,Sydney,3.0,6.640805906486551,100.24066987951528,Books,Sports,0.13995119412265009,0.2488080274083668,High,4.0,5.211118339488283,0.21952412320126918,0.36814926437831164,0.22489187946319347,,No,No
CUST04700,2018-05-14,60.0,nan,Very High,Germany,Sydney,10.0,120.83494681105341,1158.946822908796,Toys,Toys,0.14361857515805454,0.21035686293101175,High,0.0,9.027148162318632,0.28505253381345513,0.27968970879566685,0.2805659767841661,Yes,No,Yes
CUST04701,2023-07-24,35.0,Other,Medium,Canada,Paris,10.0,202.7916481993752,1875.95497472016,Electronics,Beauty,0.4322250513381068,0.39910900240401986,Low,2.0,9.555154206710041,0.09078247113413412,0.42455625803273694,0.18670720923093478,Yes,Yes,No
CUST04702,2021-12-21,16.0,Other,Very High,Other,Other,7.0,114.32302259891915,767.8711614564122,Home Goods,nan,0.36640182824971645,0.2899142466096673,Low,4.0,4.608482202923631,0.29101289974851813,0.27372232361534,0.39129277623061415,Yes,No,Yes
CUST04703,2022-04-03,20.0,Male,Very High,Other,Los Angeles,9.0,15.398117158560531,251.02511419660792,Food,Beauty,0.6050595614983173,0.0946196506138844,Low,4.0,8.366509064927326,0.17191944173740997,0.1305415266378524,0.2822729206209694,Yes,No,Yes
CUST04704,2021-03-10,69.0,Prefer not to say,Very High,France,Other,6.0,54.31262439130756,201.9088377560708,Home Goods,Clothing,0.3068774467016998,0.3205993676309826,Low,2.0,4.5066988382813,0.2735276131466269,0.1684403002806219,0.21012234809127517,Yes,No,No
CUST04705,,28.0,,nan,France,Sydney,7.0,43.0724554169144,,Clothing,Food,0.2541339474315576,0.2495191705549127,nan,0.0,7.528312335999663,0.15815885698941984,0.04905459094204686,0.054536128548371726,,,No
CUST04706,2022-12-25,3.0,nan,Medium,Other,Berlin,6.0,14.977226611842196,67.16373833194797,nan,Home Goods,0.02221036169328175,0.14369550602607037,Medium,4.0,1.7848615995186687,0.0969279561084947,0.0580868832722087,0.09297260740012357,Yes,No,Yes
CUST04707,2021-09-04,26.0,Other,Medium,USA,Other,13.0,45.38211939756014,593.2633290584372,Food,nan,0.16071776995687015,0.6221405642280947,High,,2.929383439310513,0.21769410843126905,0.16600385179725943,0.09629779697971799,Yes,No,Yes
CUST04708,,7.0,Female,Very High,Germany,Berlin,6.0,412.45577766045693,2357.0966769572024,Sports,,0.1920566344528681,0.4091373498275776,,1.0,5.312162338761214,0.1512165786271907,0.09932514434143853,0.0943057808900323,Yes,No,
CUST04709,2020-12-15,48.0,nan,Low,USA,,,113.95638676855398,673.7363455197619,Sports,Sports,0.39002547671623383,0.39295602493199877,High,1.0,8.051700668848454,0.04437892214210044,0.051793267843671886,,Yes,No,No
CUST04710,2021-03-24,5.0,Prefer not to say,High,Canada,Other,5.0,150.2834779686788,923.4643213608134,Toys,Electronics,0.2733332472593648,0.3063479588409682,nan,4.0,6.425439721546761,0.40848174389345165,0.10368445343249771,,Yes,No,No
CUST04711,2022-08-23,13.0,Male,Low,Japan,Tokyo,5.0,90.45886762613347,486.53651995269803,nan,Electronics,0.019794336541254308,0.18803652051113326,Medium,2.0,9.058775510419368,0.030622631922968987,,0.33972980872968545,Yes,No,
CUST04712,2018-04-21,35.0,Prefer not to say,nan,France,Other,6.0,14.602795420904718,6936.913675049206,Food,Sports,0.15781256448172495,,nan,1.0,3.991124026748476,0.014041515939005069,0.049087559878308595,0.09435823093755195,Yes,No,Yes
CUST04713,2023-12-25,51.0,Prefer not to say,High,Japan,Sydney,10.0,83.6495700677215,676.363088367124,Home Goods,Home Goods,0.2485215126987229,,High,0.0,9.280874962113014,0.45520586168091376,0.11685987021307563,0.37342231349264043,Yes,No,No
CUST04714,2019-04-13,33.0,Male,Low,France,Other,,221.0577416975396,738.0201113811685,nan,Beauty,0.769608287905648,,Low,1.0,6.555151103485402,0.28459184002309873,0.09437945077479958,0.08035646023497162,Yes,No,No
CUST04715,2020-03-24,16.0,Other,Medium,,New York,7.0,41.13395322912345,184.99423811935054,nan,Home Goods,0.18854947023887433,0.4262835559366831,Low,2.0,5.87371321327945,0.22069227760043184,0.12369857794564287,,Yes,No,No
CUST04716,2021-06-26,37.0,Other,Low,France,Paris,5.0,22.5913901338927,18.26449621386203,Sports,Beauty,0.22062104858707193,,High,0.0,6.157230252564636,0.14040380261780344,0.09776874242302766,0.01582686538698557,Yes,No,Yes
CUST04717,2020-09-20,27.0,,Very High,USA,London,11.0,47.47457119368325,606.0167865969901,Beauty,nan,0.5342951958139713,0.18150883322857148,Never,2.0,7.562388759574612,0.2996803541024066,0.06472973627348644,0.06555138889315949,Yes,No,Yes
CUST04718,2023-07-25,51.0,nan,nan,Japan,Paris,3.0,54.20026235969872,51.529562692176,Sports,Food,0.13839940735844167,0.2128455424783739,Never,1.0,5.152676794966393,0.24455661331555884,0.14460975708464222,0.29183005101520515,Yes,No,No
CUST04719,2018-11-19,47.0,Female,,UK,New York,2.0,59.0332982343834,21.022913159875642,Beauty,Sports,0.2507269815154842,0.3013882059766386,nan,2.0,10.0,0.22975754154006953,0.29088880100017533,0.19206626942829375,Yes,No,No
CUST04720,2020-06-22,26.0,nan,Low,USA,Paris,3.0,21.04354646977513,30.774970524596093,Beauty,Toys,0.24365747951862224,0.061554556142265335,Never,6.0,7.146878789809156,0.2736523157752519,0.16297873531163815,0.3531466318987161,Yes,No,Yes
CUST04721,2022-03-22,46.0,nan,High,Japan,Los Angeles,3.0,35.12012554659208,86.95845814424467,Electronics,,0.08317904649152669,0.030226717390258822,Never,3.0,5.660874676883782,0.12200796835383465,0.18066380849168784,0.3920135365958251,Yes,Yes,No
CUST04722,2023-06-23,39.0,Prefer not to say,,France,Other,5.0,,207.28583901916946,Books,Beauty,0.15030244917676383,0.28795034784723106,High,0.0,7.694006187372662,0.20872502551693256,,0.13227197730150128,Yes,No,No
CUST04723,2022-12-21,55.0,Prefer not to say,High,Germany,New York,3.0,190.92514578381454,643.1044479013881,Toys,Beauty,0.42272272296982694,0.3558888784294924,Medium,0.0,8.16622743557451,0.23442472880841453,0.13401817792884943,0.1738052172077181,,No,Yes
CUST04724,2018-05-28,46.0,Female,nan,Germany,Berlin,10.0,48.388932651123724,,Electronics,Home Goods,0.09593004381146661,0.34437134296398214,Low,4.0,4.927382341651496,0.16953228516852753,0.2563133438638591,0.13556172682048725,Yes,No,No
CUST04725,2021-02-15,43.0,Female,nan,Australia,Berlin,6.0,144.5193222344163,804.6863491215721,Food,nan,0.374498853166155,0.33319352660662843,nan,2.0,7.209891903625556,0.1350801785543137,0.3979276583024709,0.1104645160143746,Yes,No,
CUST04726,2020-04-29,54.0,Female,Very High,Japan,Los Angeles,8.0,30.64539187550798,208.68885095358837,Food,Food,0.2583525148225354,0.17427193624332515,High,2.0,5.285329494962126,0.07301177516685561,0.3017423367595505,0.31162142810842725,,No,No
CUST04727,2019-01-02,35.0,Prefer not to say,High,USA,Other,1.0,40.27339291508389,63.37376422527113,Home Goods,Home Goods,0.311491571401575,0.06824206657611367,nan,1.0,6.7293846712812195,0.2999298353417784,0.2195319770408824,0.052964115503399245,No,No,No
CUST04728,2020-12-25,23.0,Prefer not to say,Very High,Other,Berlin,3.0,323.0073497180918,957.7735910027903,nan,nan,0.20759395883966547,0.5070022872694326,Medium,0.0,5.323390923505942,0.1370221891098823,0.2399373659526592,0.020120572727622476,,Yes,No
CUST04729,2023-08-01,38.0,nan,High,Australia,Tokyo,,122.53013927071243,498.572042789735,Electronics,Electronics,0.35917728956315426,0.15661344644671912,Never,1.0,7.342701878931504,0.10981816964983761,0.1700454901739962,0.13007482869972276,,No,No
CUST04730,2018-06-24,29.0,Prefer not to say,,Australia,Los Angeles,6.0,54.684007199275925,386.5773525633407,Books,Beauty,0.1665972728123354,0.17227053462532405,Never,1.0,9.810232215488867,0.1049296149401104,0.14060253836672088,0.2604502962522545,Yes,,No
CUST04731,2023-01-29,44.0,Other,Very High,USA,Berlin,2.0,43.64614578532963,193.23609901182118,Toys,Sports,0.045567312113898924,0.036576882813032306,nan,7.0,6.219498791836475,0.1135383760888721,0.056823034777850445,0.1683830534464172,Yes,No,No
CUST04732,2019-08-11,35.0,Other,nan,Australia,Sydney,4.0,136.61830115005665,603.5860515055806,Electronics,nan,0.21263859367913776,0.41348879379770703,Low,2.0,4.564118602096861,0.29792303153163613,0.29282132566421754,0.0986774920797952,,No,Yes
CUST04733,2019-05-10,41.0,Female,High,Canada,Other,3.0,50.490907887984626,77.62391142213224,nan,Home Goods,0.3066369205021948,0.35114181356770086,Low,,8.666247766513031,0.09236300685514713,0.07292573074736071,0.372680575567006,,,No
CUST04734,2021-02-11,16.0,Prefer not to say,Medium,USA,Berlin,12.0,47.06114479059689,650.5054563679716,Beauty,nan,0.30880471137791937,0.22602692281955908,High,1.0,8.285887684842697,0.24651250698680394,0.12861935501109778,0.13224287903464899,Yes,Yes,No
CUST04735,2022-11-20,42.0,Other,nan,Australia,Other,6.0,99.53402931904705,579.2069460524228,Beauty,Books,0.08882141137220419,0.14576773812358007,Never,2.0,9.658414425714897,,0.02790545777376749,0.3258316754379889,Yes,No,Yes
CUST04736,2021-03-16,15.0,nan,High,Australia,Tokyo,2.0,68.60753164510359,9.71841187055719,Home Goods,Beauty,0.2331213867453749,0.3363451449986036,Medium,3.0,9.04645245168999,0.1485369921762956,0.15392099959050784,0.17642540223263573,Yes,No,No
CUST04737,2018-02-04,49.0,Male,Medium,,Paris,6.0,493.3552476876596,2860.2304834532083,Clothing,Books,0.03304959722967345,0.114257752888573,nan,3.0,8.95621864864112,0.030153777894370876,0.33370697762482676,0.1383116041623729,,Yes,
CUST04738,2020-09-25,49.0,nan,nan,France,Sydney,4.0,119.09296553710439,338.2914305185514,Home Goods,Electronics,0.09019793696407216,0.43662316905104553,nan,3.0,9.65450410819886,0.13370004952158102,0.07898497721748192,0.1545657594759488,Yes,,No
CUST04739,2021-08-25,40.0,Male,nan,Other,Other,11.0,10.202942733828069,80.83272909985595,Home Goods,Books,0.6343792933941811,0.13171179688231463,Low,3.0,7.471660598746429,0.10801925345444265,0.4394437432111662,0.26349217106258827,Yes,,Yes
CUST04740,2020-11-03,39.0,nan,Medium,Australia,New York,10.0,3.2760693641874523,7.0014647867430355,Sports,Food,0.3071613235174022,0.4144907264451496,Never,1.0,5.2173243507716105,0.0585468261392243,0.3637805739226337,0.24197713487917297,Yes,Yes,No
CUST04741,2019-01-09,31.0,Other,nan,,Berlin,1.0,20.2496363892707,-106.20126381114463,Clothing,Sports,0.3303046318974151,0.15805170973701496,High,3.0,4.76693055344749,0.2938856112002006,0.16775256622796958,0.1530322488956641,No,No,Yes
CUST04742,2021-12-22,25.0,Prefer not to say,High,Other,New York,4.0,41.97021282389687,179.7668283890666,,Electronics,0.17234622430787408,0.5241579911037687,nan,4.0,9.818471632317857,0.1291575856504493,0.15911393966905682,0.2025394423810225,Yes,,Yes
CUST04743,2022-10-18,34.0,Male,,UK,Other,,84.87043910881054,763.3357999965369,Books,Sports,0.43414692001834915,0.35658862971289557,nan,0.0,8.240154002285625,0.15060021721349634,0.24692614058915097,0.04841062758741254,Yes,,
CUST04744,2019-12-06,64.0,Prefer not to say,nan,France,New York,4.0,452.8891669242079,1838.5182157709887,nan,Electronics,0.6828676528187574,0.034102110849766144,Low,1.0,5.22643802245684,0.32537151296600475,0.19449099435162237,0.20769574738526156,Yes,Yes,
CUST04745,2019-07-17,38.0,Prefer not to say,Low,UK,Other,8.0,25.22890392482231,218.29970816324447,Beauty,nan,0.10221956248442689,0.21300574852408544,Medium,0.0,5.259835760311628,0.10346438265914763,0.22970396350849723,0.09021242901552157,Yes,Yes,No
CUST04746,2023-02-17,14.0,Other,Medium,France,Other,9.0,27.417495249126823,187.22078734693528,Beauty,nan,0.14264950036332993,0.6758693837875731,nan,1.0,3.8157446827302186,0.18943239422898253,0.10746590463904938,0.23694784191564616,Yes,No,No
CUST04747,2023-10-25,9.0,Female,,Japan,Berlin,2.0,33.24491086895822,139.76096393796243,Toys,Electronics,0.2125186951882416,0.5146889651675092,Medium,2.0,7.893454718543935,0.1072002028255526,0.2491508388396224,0.21219361913635748,Yes,No,Yes
CUST04748,2019-03-15,13.0,Female,High,France,Sydney,3.0,59.37761801045204,-33.33625736633846,Books,Home Goods,0.09647018118384283,0.6258566805900538,Low,3.0,9.009866223158136,0.1041857779986418,0.07018864461602155,0.034559446325419366,Yes,Yes,No
CUST04749,2023-02-27,29.0,,nan,Canada,New York,7.0,54.705133513215095,320.17984862683977,Sports,Books,0.35622646372355854,0.43338548952168393,Never,1.0,9.785611496091875,0.026153251318024665,0.35721912010927775,0.14607881104409864,Yes,No,No
CUST04750,2023-06-03,53.0,Other,Very High,Australia,Tokyo,3.0,53.001688563274094,262.2961096191639,Home Goods,Electronics,0.15246511349079075,0.02115301831838749,Medium,0.0,4.768005138347891,0.08431776704855588,0.1361024050248439,0.04652678388497619,Yes,No,No
CUST04751,2019-11-30,19.0,,Very High,Other,Los Angeles,7.0,255.94132300447427,1678.7850995842466,Home Goods,Home Goods,0.26754205296968975,0.3094958268812279,High,1.0,7.38359935804827,0.054519867665884174,0.049367605546535694,0.11229895826138789,Yes,No,No
CUST04752,2021-08-05,56.0,nan,Low,,Sydney,3.0,23.376534575826632,,Toys,Beauty,0.18801322544226695,0.34729544545001584,Never,2.0,,0.13710756709578908,0.3044871763696407,0.1101883844282429,Yes,No,
CUST04753,2022-04-13,37.0,nan,Low,Other,Tokyo,2.0,32.35569021795259,-55.868617765157566,Sports,Books,0.43127045485711096,0.1773839033034156,Medium,1.0,6.233792299170837,0.29746202701085644,0.11248244020957987,0.008718370493670972,Yes,Yes,No
CUST04754,2019-11-23,42.0,Male,Low,UK,London,8.0,11.179066913163627,107.46073265510279,Electronics,Beauty,0.23397379615536357,0.32772195113952124,nan,2.0,6.357361632259739,0.10817994267305597,0.06253673621923132,0.25185584061908234,Yes,,Yes
,2021-04-15,41.0,Male,High,France,Other,9.0,5.465969558217057,-19.679533666968545,Food,Books,0.17175415868011845,0.3298421517253418,nan,2.0,5.534674189720667,0.1467918042977454,0.08334626424528799,0.13090219289894087,Yes,Yes,Yes
CUST04756,2022-06-23,43.0,Male,High,France,Los Angeles,6.0,45.24895740750338,130.48054720554686,Home Goods,nan,0.3007915270734855,0.13539463220138284,Low,1.0,8.19489546587187,0.21914800676465324,0.19819716243253022,,Yes,Yes,No
CUST04757,2022-06-22,28.0,Other,nan,UK,Sydney,8.0,6.399220946258173,5.074264116816813,Toys,Home Goods,0.2472246491347738,0.1430412725204603,Never,0.0,5.347275891789593,0.17819039233182207,0.12384654371395538,0.22394625669306847,Yes,No,No
CUST04758,2018-05-07,0.0,nan,High,Japan,Berlin,5.0,36.090373951387434,65.67802450179629,Toys,Books,0.09673618285011601,0.1759681588423634,Never,0.0,7.335660079014863,0.35666047196991674,0.26631661076552754,0.16185837673089037,Yes,No,No
CUST04759,,26.0,,nan,Canada,Los Angeles,4.0,18.159036268793,,Books,Sports,0.12525098910369825,0.21235644969250922,Never,0.0,4.047979801689625,0.11202525967471398,0.18850262595798806,0.32728060818076804,Yes,No,No
CUST04760,2021-04-06,,Other,nan,UK,Tokyo,2.0,66.52585190627221,116.23701747311308,,Clothing,0.2021434856803113,0.38342799382009357,Never,2.0,7.699534507307766,0.10131513340495546,0.05630004289111638,0.08109904430610884,Yes,No,Yes
CUST04761,2018-10-21,39.0,Prefer not to say,Low,Canada,Sydney,8.0,43.43261754336776,544.6176642056047,Sports,Beauty,0.11308345524798459,0.09689064624749692,nan,2.0,7.424652043486856,0.26826035636630274,0.14255238066435286,0.18248198057795456,Yes,Yes,No
CUST04762,2021-09-28,38.0,Other,Very High,Japan,Other,8.0,19.865062703906936,231.07434580780364,Electronics,nan,0.4737329911071266,0.4877623344872418,High,0.0,9.23662355526734,0.09042421834915919,0.3189291285924501,0.379228817965186,Yes,,No
CUST04763,2020-10-16,30.0,Other,Low,Canada,London,4.0,213.8651755873752,907.18934172558,Home Goods,nan,0.7066276176526165,0.1791632386500398,High,0.0,8.53841938934256,0.1200432444054852,,0.12061098562334822,Yes,No,Yes
CUST04764,2019-02-23,,Prefer not to say,High,Germany,Sydney,13.0,10.623758304415356,106.46831496754601,Clothing,nan,0.21847361099508744,0.7934293259538707,High,1.0,9.201254986047866,0.20293974229611958,0.12264522936997821,0.3427979409764009,Yes,Yes,
CUST04765,2019-03-20,25.0,Female,Medium,Canada,Los Angeles,5.0,18.500604091522636,,Beauty,Toys,0.365271774169121,0.69841195020196,Never,2.0,9.324867804704773,0.1770947365379248,0.10259070977541483,0.05476634357453166,Yes,No,Yes
CUST04766,2019-11-16,1.0,Prefer not to say,High,Germany,Sydney,8.0,13.229692843866827,44.08602075942114,Home Goods,Beauty,,0.2614789812956021,Medium,0.0,9.804484968508119,0.23955385137066929,0.5874049689610296,0.08975738056791578,Yes,No,No
CUST04767,2022-01-02,36.0,Male,Very High,Australia,New York,1.0,18.766072528814902,192.48643957851422,Home Goods,Electronics,0.35179194881704257,0.38931888120719277,Low,3.0,5.043491204601973,0.1965299899447665,0.35489511548338004,0.05301130660257552,No,No,Yes
CUST04768,,52.0,Female,High,USA,Sydney,4.0,92.73210552412266,,Sports,Food,0.16031061777278827,0.20130279660279252,Low,0.0,6.251670824516402,0.2910397908392885,0.16076729305592047,0.26905261354592597,Yes,Yes,Yes
CUST04769,2022-11-03,39.0,nan,Very High,Canada,Berlin,3.0,209.38770776664342,522.2798074026806,Home Goods,Food,0.13719485272529147,0.08647011772397944,High,1.0,6.318698001278287,0.06325136990545381,0.11569671953663224,0.25035619176045454,Yes,No,
CUST04770,2018-03-26,,Other,Medium,UK,New York,3.0,108.71967118572331,238.2993356537063,Electronics,Toys,0.3927111030043756,0.18314786902929478,Low,0.0,9.423751545118531,0.35101162655323526,0.22149202167025578,0.2383478070728493,Yes,No,No
CUST04771,2023-04-29,38.0,Female,Medium,Germany,Sydney,5.0,24.290343444335683,158.06873977189147,Food,Beauty,0.18346864131483134,0.2147852390015756,Never,1.0,5.930066845894193,0.3077961350988995,0.3189232067893452,0.0383223520179068,Yes,No,No
CUST04772,2023-10-14,62.0,nan,nan,Japan,Other,5.0,23.156896551011684,163.76278087635674,Toys,Books,0.29025775408684396,0.6013458972226748,High,1.0,4.506892520044418,0.03763587631190951,0.2275292901820853,0.2194579051898803,Yes,No,No
CUST04773,2022-07-28,21.0,Prefer not to say,High,Japan,New York,4.0,28.840105470290496,31.885072785731992,Books,Food,0.5371805178518612,0.4855138859416359,Never,4.0,9.27212094965057,0.13950096183909755,,0.10980808504051534,Yes,No,Yes
CUST04774,2019-10-25,35.0,Prefer not to say,nan,USA,Berlin,7.0,277.9843695117236,94925.32911169025,Books,Home Goods,0.44373271146138715,0.29330487911220327,High,0.0,6.513497879797948,0.26293981715710407,0.16720100212173228,0.052277429003836286,Yes,Yes,Yes
CUST04775,2019-09-19,45.0,Male,Low,Australia,Berlin,7.0,,218.87115501839162,nan,Electronics,0.10949413514931566,0.3636559472324638,Never,2.0,7.9285062376590245,0.1467857202861614,0.27254580257079153,0.1709556553823907,Yes,No,No
CUST04776,2018-03-05,38.0,Male,Low,USA,Paris,15.0,,77.12051714439988,nan,Home Goods,0.16644625556748702,0.6403378736116777,Low,1.0,8.708880039608312,0.18011307755136186,0.20644145615853787,0.16054351580947127,Yes,No,Yes
CUST04777,2020-07-07,31.0,Female,Low,Canada,London,8.0,100.38838934687041,739.570166472645,Sports,Electronics,0.13960295329880984,0.17566928975083754,Medium,2.0,6.297241209025785,0.3188495403055813,0.21971430359419206,0.3163702819915917,Yes,No,No
CUST04778,2021-10-07,28.0,Other,Low,UK,Other,5.0,128.3705940496667,681.9648250738768,Electronics,Home Goods,0.4589586786282825,0.4186599034801704,Low,3.0,3.846201887845637,0.18672393559215372,0.21272395902735453,0.08213045822199855,Yes,No,Yes
CUST04779,2021-03-27,30.0,Prefer not to say,Low,Canada,Sydney,4.0,60.40174958440319,381.4611130878946,Books,Beauty,0.1577383078435294,0.14699542772201465,High,2.0,8.189733759428146,0.2684618164724088,0.02226261907956074,0.27781364087523813,Yes,No,Yes
CUST04780,2022-06-01,42.0,Female,High,France,New York,5.0,72.60834868145336,448.9790378654609,Clothing,Electronics,0.11087033299195799,0.42509434748098773,Never,2.0,7.199232077437227,0.3992771563764562,0.0744040778327151,0.3839955576739084,Yes,No,No
CUST04781,2019-05-06,42.0,Female,nan,Other,Tokyo,4.0,277.5244818172419,1007.6088774806358,nan,,0.3532778067967378,0.5180194572537975,Low,5.0,5.530733814680139,0.20867358551763546,0.08401051146797593,0.23810963059749182,Yes,No,No
CUST04782,2023-02-22,,,nan,USA,,9.0,22.81963285419875,91.928731508222,nan,Books,0.09966099822597294,,nan,3.0,6.4990071546753985,0.46630978022514397,0.12221496987219317,0.03480348252569741,Yes,No,No
CUST04783,2023-04-25,11.0,Male,Very High,France,Sydney,4.0,57.610260553490576,236.31278450564287,Books,,0.13623817608900232,0.03347717847436007,Medium,1.0,8.052646434917198,,0.054027146964557994,0.13421645016973657,Yes,No,No
CUST04784,2018-11-09,61.0,Prefer not to say,Low,,Other,5.0,67.07112069234239,225.4342888593228,Beauty,Food,0.24342781178833806,0.15557940575163667,nan,1.0,5.361494425355531,0.17590605959276182,0.7004897266506701,0.2395783050959522,Yes,Yes,Yes
CUST04785,2020-07-07,31.0,Male,Medium,Germany,Berlin,4.0,123.53912996513273,604.5667165788365,Electronics,Toys,0.12102372523283651,0.24070942151228458,Medium,1.0,3.924591022276185,0.16206776952826507,0.26822934126239895,0.08515188651966316,Yes,No,Yes
CUST04786,2023-02-26,33.0,,Very High,Japan,Berlin,5.0,59.278402687568715,441.3911051266276,Sports,Books,,0.06030315132579869,Medium,4.0,6.073361106298655,0.06236554650466785,0.43433310093509414,0.19100165624558357,,,Yes
CUST04787,2020-03-23,47.0,Female,Very High,France,Sydney,7.0,80.06555741035665,505.62496432356494,Toys,Sports,0.33280469673297974,0.155338389329708,nan,2.0,3.877275244575285,0.13508720823235473,0.14759225818086263,0.037924572546744535,Yes,,No
CUST04788,2022-01-29,47.0,nan,High,USA,Sydney,10.0,51.4738602799668,527.1437472056961,Clothing,Beauty,0.1803418550000451,0.2684093212186293,Never,3.0,8.597812466438135,0.028253446474965235,0.23741605419427553,0.222283122246491,,No,Yes
CUST04789,2021-08-19,52.0,nan,Very High,USA,Los Angeles,5.0,132.2300604800148,554.4485504077895,Beauty,Toys,0.04141343106929106,0.2833126109745442,Low,4.0,5.900454607871287,0.22628792203168635,0.3918059163521345,0.41025886538946416,Yes,No,No
CUST04790,,55.0,nan,Medium,Other,New York,5.0,65.6333980904266,204.55952902190836,nan,Home Goods,0.27867560592643986,0.1989364797379501,High,1.0,9.0081995559378,0.022503750156942157,0.1384307524648763,0.12030855250673543,Yes,No,Yes
CUST04791,2019-03-11,,Female,nan,,New York,1.0,102.40755906829136,-55.776560347096506,Electronics,Beauty,0.5843430069792102,0.3119983697672962,Medium,1.0,7.563478606042366,0.4775352307710406,0.14042146678445175,0.11100317899055105,No,Yes,No
,2019-11-13,55.0,Other,Very High,Other,Berlin,2.0,25.626160888625105,334.5252344354108,Beauty,,0.3622351013480339,0.31855906293701053,High,,10.0,0.2995394414201517,0.1337472081187883,0.10142995355263666,Yes,No,Yes
CUST04793,2021-03-04,25.0,Prefer not to say,High,UK,Tokyo,11.0,49.76517356857497,524.5719621484678,Food,Clothing,0.08694446910934707,0.170070052617665,Low,2.0,9.102162233798875,0.13726228871799873,0.22071139381141094,,Yes,,Yes
CUST04794,2020-12-09,30.0,Female,Low,Canada,Tokyo,14.0,28.9146209246743,306.6911060738258,Food,Toys,0.3715713499591517,,High,1.0,4.591281681925259,0.1715913119958143,0.11137766485618239,0.029352943990469456,Yes,No,No
