customer_id,age,tenure,balance,debt_to_income_ratio,total_products_owned,nps,has_mobile_app,has_web_account,churn_risk_score,risk_level,churn_label
3236,28,36,129.33,1.2319370816873734,0,10,1.0,1.0,0.0,Low,Non-Churn
3236,28,36,129.33,1.2319370816873734,0,10,1.0,1.0,0.0,Low,Non-Churn
3236,28,36,129.33,1.2319370816873734,0,10,1.0,1.0,0.0,Low,Non-Churn
917,28,36,842.72,2.5748033058901054,2,8,1.0,1.0,0.0,Low,Non-Churn
917,28,36,842.72,2.5748033058901054,2,8,1.0,1.0,0.0,Low,Non-Churn
917,28,36,842.72,2.5748033058901054,2,8,1.0,1.0,0.0,Low,Non-Churn
713,56,40,845.99,0.49564908031458155,2,8,1.0,1.0,0.0,Low,Non-Churn
713,56,40,845.99,0.49564908031458155,2,8,1.0,1.0,0.0,Low,Non-Churn
713,56,40,845.99,0.49564908031458155,2,8,1.0,1.0,0.0,Low,Non-Churn
2194,30,36,849.19,9.092142540992468,0,9,1.0,1.0,0.0,Low,Non-Churn
2194,30,36,849.19,9.092142540992468,0,9,1.0,1.0,0.0,Low,Non-Churn
3480,46,43,855.77,16.18601653538181,1,6,1.0,1.0,0.0,Low,Non-Churn
3480,46,43,855.77,16.18601653538181,1,6,1.0,1.0,0.0,Low,Non-Churn
3480,46,43,855.77,16.18601653538181,1,6,1.0,1.0,0.0,Low,Non-Churn
3480,46,43,855.77,16.18601653538181,1,6,1.0,1.0,0.0,Low,Non-Churn
3480,46,43,855.77,16.18601653538181,1,6,1.0,1.0,0.0,Low,Non-Churn
3480,46,43,855.77,16.18601653538181,1,6,1.0,1.0,0.0,Low,Non-Churn
2965,43,31,862.07,2.3240893392327093,4,9,1.0,1.0,0.0,Low,Non-Churn
2965,43,31,862.07,2.3240893392327093,4,9,1.0,1.0,0.0,Low,Non-Churn
2965,43,31,862.07,2.3240893392327093,4,9,1.0,1.0,0.0,Low,Non-Churn
2965,43,31,862.07,2.3240893392327093,4,9,1.0,1.0,0.0,Low,Non-Churn
2965,43,31,862.07,2.3240893392327093,4,9,1.0,1.0,0.0,Low,Non-Churn
2965,43,31,862.07,2.3240893392327093,4,9,1.0,1.0,0.0,Low,Non-Churn
2965,43,31,862.07,2.3240893392327093,4,9,1.0,1.0,0.0,Low,Non-Churn
2965,43,31,862.07,2.3240893392327093,4,9,1.0,1.0,0.0,Low,Non-Churn
2965,43,31,862.07,2.3240893392327093,4,9,1.0,1.0,0.0,Low,Non-Churn
2965,43,31,862.07,2.3240893392327093,4,9,1.0,1.0,0.0,Low,Non-Churn
2965,43,31,862.07,2.3240893392327093,4,9,1.0,1.0,0.0,Low,Non-Churn
2965,43,31,862.07,2.3240893392327093,4,9,1.0,1.0,0.0,Low,Non-Churn
2965,43,31,862.07,2.3240893392327093,4,9,1.0,1.0,0.0,Low,Non-Churn
168,28,23,-33.2,10.890964845905705,2,0,1.0,1.0,0.0,Low,Non-Churn
168,28,23,-33.2,10.890964845905705,2,0,1.0,1.0,0.0,Low,Non-Churn
168,28,23,-33.2,10.890964845905705,2,0,1.0,1.0,0.0,Low,Non-Churn
168,28,23,-33.2,10.890964845905705,2,0,1.0,1.0,0.0,Low,Non-Churn
168,28,23,-33.2,10.890964845905705,2,0,1.0,1.0,0.0,Low,Non-Churn
168,28,23,-33.2,10.890964845905705,2,0,1.0,1.0,0.0,Low,Non-Churn
2965,43,31,862.07,2.3240893392327093,4,9,1.0,1.0,0.0,Low,Non-Churn
2965,43,31,862.07,2.3240893392327093,4,9,1.0,1.0,0.0,Low,Non-Churn
2928,45,35,875.31,5.667613013465594,1,2,1.0,1.0,0.0,Low,Non-Churn
3123,45,35,49.43,1.7802048473785619,3,2,1.0,1.0,0.0,Low,Non-Churn
3125,36,30,128.77,10.216925808762088,4,8,1.0,1.0,0.0,Low,Non-Churn
3125,36,30,128.77,10.216925808762088,4,8,1.0,1.0,0.0,Low,Non-Churn
3125,36,30,128.77,10.216925808762088,4,8,1.0,1.0,0.0,Low,Non-Churn
3125,36,30,128.77,10.216925808762088,4,8,1.0,1.0,0.0,Low,Non-Churn
3125,36,30,128.77,10.216925808762088,4,8,1.0,1.0,0.0,Low,Non-Churn
3125,36,30,128.77,10.216925808762088,4,8,1.0,1.0,0.0,Low,Non-Churn
3125,36,30,128.77,10.216925808762088,4,8,1.0,1.0,0.0,Low,Non-Churn
3125,36,30,128.77,10.216925808762088,4,8,1.0,1.0,0.0,Low,Non-Churn
3778,52,41,48.4,9.530251378431258,1,4,1.0,1.0,0.0,Low,Non-Churn
3778,52,41,48.4,9.530251378431258,1,4,1.0,1.0,0.0,Low,Non-Churn
3778,52,41,48.4,9.530251378431258,1,4,1.0,1.0,0.0,Low,Non-Churn
2928,45,35,875.31,5.667613013465594,1,2,1.0,1.0,0.0,Low,Non-Churn
2928,45,35,875.31,5.667613013465594,1,2,1.0,1.0,0.0,Low,Non-Churn
2928,45,35,875.31,5.667613013465594,1,2,1.0,1.0,0.0,Low,Non-Churn
2928,45,35,875.31,5.667613013465594,1,2,1.0,1.0,0.0,Low,Non-Churn
2928,45,35,875.31,5.667613013465594,1,2,1.0,1.0,0.0,Low,Non-Churn
2139,55,36,885.18,1.9744467296816322,3,6,1.0,1.0,0.0,Low,Non-Churn
2139,55,36,885.18,1.9744467296816322,3,6,1.0,1.0,0.0,Low,Non-Churn
2139,55,36,885.18,1.9744467296816322,3,6,1.0,1.0,0.0,Low,Non-Churn
2139,55,36,885.18,1.9744467296816322,3,6,1.0,1.0,0.0,Low,Non-Churn
2139,55,36,885.18,1.9744467296816322,3,6,1.0,1.0,0.0,Low,Non-Churn
2139,55,36,885.18,1.9744467296816322,3,6,1.0,1.0,0.0,Low,Non-Churn
2139,55,36,885.18,1.9744467296816322,3,6,1.0,1.0,0.0,Low,Non-Churn
1464,63,36,890.73,1.2701763757445546,3,0,1.0,1.0,0.0,Low,Non-Churn
1464,63,36,890.73,1.2701763757445546,3,0,1.0,1.0,0.0,Low,Non-Churn
1464,63,36,890.73,1.2701763757445546,3,0,1.0,1.0,0.0,Low,Non-Churn
1464,63,36,890.73,1.2701763757445546,3,0,1.0,1.0,0.0,Low,Non-Churn
1464,63,36,890.73,1.2701763757445546,3,0,1.0,1.0,0.0,Low,Non-Churn
1464,63,36,890.73,1.2701763757445546,3,0,1.0,1.0,0.0,Low,Non-Churn
1464,63,36,890.73,1.2701763757445546,3,0,1.0,1.0,0.0,Low,Non-Churn
1464,63,36,890.73,1.2701763757445546,3,0,1.0,1.0,0.0,Low,Non-Churn
1464,63,36,890.73,1.2701763757445546,3,0,1.0,1.0,0.0,Low,Non-Churn
1109,42,38,892.95,0.5535463651153146,3,8,1.0,1.0,0.0,Low,Non-Churn
1109,42,38,892.95,0.5535463651153146,3,8,1.0,1.0,0.0,Low,Non-Churn
1109,42,38,892.95,0.5535463651153146,3,8,1.0,1.0,0.0,Low,Non-Churn
1109,42,38,892.95,0.5535463651153146,3,8,1.0,1.0,0.0,Low,Non-Churn
1109,42,38,892.95,0.5535463651153146,3,8,1.0,1.0,0.0,Low,Non-Churn
1109,42,38,892.95,0.5535463651153146,3,8,1.0,1.0,0.0,Low,Non-Churn
1109,42,38,892.95,0.5535463651153146,3,8,1.0,1.0,0.0,Low,Non-Churn
1109,42,38,892.95,0.5535463651153146,3,8,1.0,1.0,0.0,Low,Non-Churn
1109,42,38,892.95,0.5535463651153146,3,8,1.0,1.0,0.0,Low,Non-Churn
1109,42,38,892.95,0.5535463651153146,3,8,1.0,1.0,0.0,Low,Non-Churn
1109,42,38,892.95,0.5535463651153146,3,8,1.0,1.0,0.0,Low,Non-Churn
1109,42,38,892.95,0.5535463651153146,3,8,1.0,1.0,0.0,Low,Non-Churn
3676,32,25,49.21,4.550706392502448,1,8,1.0,1.0,0.0,Low,Non-Churn
3676,32,25,49.21,4.550706392502448,1,8,1.0,1.0,0.0,Low,Non-Churn
3676,32,25,49.21,4.550706392502448,1,8,1.0,1.0,0.0,Low,Non-Churn
3676,32,25,49.21,4.550706392502448,1,8,1.0,1.0,0.0,Low,Non-Churn
3676,32,25,49.21,4.550706392502448,1,8,1.0,1.0,0.0,Low,Non-Churn
3676,32,25,49.21,4.550706392502448,1,8,1.0,1.0,0.0,Low,Non-Churn
3123,45,35,49.43,1.7802048473785619,3,2,1.0,1.0,0.0,Low,Non-Churn
3123,45,35,49.43,1.7802048473785619,3,2,1.0,1.0,0.0,Low,Non-Churn
3123,45,35,49.43,1.7802048473785619,3,2,1.0,1.0,0.0,Low,Non-Churn
3123,45,35,49.43,1.7802048473785619,3,2,1.0,1.0,0.0,Low,Non-Churn
3123,45,35,49.43,1.7802048473785619,3,2,1.0,1.0,0.0,Low,Non-Churn
3123,45,35,49.43,1.7802048473785619,3,2,1.0,1.0,0.0,Low,Non-Churn
3123,45,35,49.43,1.7802048473785619,3,2,1.0,1.0,0.0,Low,Non-Churn
3123,45,35,49.43,1.7802048473785619,3,2,1.0,1.0,0.0,Low,Non-Churn
576,32,36,-37.96,5.5747400525194,3,10,1.0,1.0,0.0,Low,Non-Churn
576,32,36,-37.96,5.5747400525194,3,10,1.0,1.0,0.0,Low,Non-Churn
576,32,36,-37.96,5.5747400525194,3,10,1.0,1.0,0.0,Low,Non-Churn
576,32,36,-37.96,5.5747400525194,3,10,1.0,1.0,0.0,Low,Non-Churn
576,32,36,-37.96,5.5747400525194,3,10,1.0,1.0,0.0,Low,Non-Churn
576,32,36,-37.96,5.5747400525194,3,10,1.0,1.0,0.0,Low,Non-Churn
576,32,36,-37.96,5.5747400525194,3,10,1.0,1.0,0.0,Low,Non-Churn
576,32,36,-37.96,5.5747400525194,3,10,1.0,1.0,0.0,Low,Non-Churn
1776,41,35,125.21,14.453633785764351,3,4,1.0,1.0,0.0,Low,Non-Churn
1776,41,35,125.21,14.453633785764351,3,4,1.0,1.0,0.0,Low,Non-Churn
1776,41,35,125.21,14.453633785764351,3,4,1.0,1.0,0.0,Low,Non-Churn
1776,41,35,125.21,14.453633785764351,3,4,1.0,1.0,0.0,Low,Non-Churn
1776,41,35,125.21,14.453633785764351,3,4,1.0,1.0,0.0,Low,Non-Churn
1776,41,35,125.21,14.453633785764351,3,4,1.0,1.0,0.0,Low,Non-Churn
1776,41,35,125.21,14.453633785764351,3,4,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
1553,46,36,915.66,6.314291777597716,3,0,1.0,1.0,0.0,Low,Non-Churn
2178,30,17,916.53,6.447600484706636,1,0,1.0,1.0,0.0,Low,Non-Churn
2178,30,17,916.53,6.447600484706636,1,0,1.0,1.0,0.0,Low,Non-Churn
2178,30,17,916.53,6.447600484706636,1,0,1.0,1.0,0.0,Low,Non-Churn
3738,46,36,919.51,2.6597383434979345,3,10,1.0,1.0,0.0,Low,Non-Churn
3738,46,36,919.51,2.6597383434979345,3,10,1.0,1.0,0.0,Low,Non-Churn
3738,46,36,919.51,2.6597383434979345,3,10,1.0,1.0,0.0,Low,Non-Churn
3738,46,36,919.51,2.6597383434979345,3,10,1.0,1.0,0.0,Low,Non-Churn
3738,46,36,919.51,2.6597383434979345,3,10,1.0,1.0,0.0,Low,Non-Churn
3738,46,36,919.51,2.6597383434979345,3,10,1.0,1.0,0.0,Low,Non-Churn
3738,46,36,919.51,2.6597383434979345,3,10,1.0,1.0,0.0,Low,Non-Churn
3738,46,36,919.51,2.6597383434979345,3,10,1.0,1.0,0.0,Low,Non-Churn
3738,46,36,919.51,2.6597383434979345,3,10,1.0,1.0,0.0,Low,Non-Churn
1297,35,36,50.72,18.815707224763198,2,10,1.0,1.0,0.0,Low,Non-Churn
1297,35,36,50.72,18.815707224763198,2,10,1.0,1.0,0.0,Low,Non-Churn
1297,35,36,50.72,18.815707224763198,2,10,1.0,1.0,0.0,Low,Non-Churn
1297,35,36,50.72,18.815707224763198,2,10,1.0,1.0,0.0,Low,Non-Churn
1297,35,36,50.72,18.815707224763198,2,10,1.0,1.0,0.0,Low,Non-Churn
1776,41,35,125.21,14.453633785764351,3,4,1.0,1.0,0.0,Low,Non-Churn
1776,41,35,125.21,14.453633785764351,3,4,1.0,1.0,0.0,Low,Non-Churn
1776,41,35,125.21,14.453633785764351,3,4,1.0,1.0,0.0,Low,Non-Churn
1776,41,35,125.21,14.453633785764351,3,4,1.0,1.0,0.0,Low,Non-Churn
1776,41,35,125.21,14.453633785764351,3,4,1.0,1.0,0.0,Low,Non-Churn
3735,40,30,931.73,2.703069858946605,2,6,1.0,1.0,0.0,Low,Non-Churn
3735,40,30,931.73,2.703069858946605,2,6,1.0,1.0,0.0,Low,Non-Churn
3735,40,30,931.73,2.703069858946605,2,6,1.0,1.0,0.0,Low,Non-Churn
3735,40,30,931.73,2.703069858946605,2,6,1.0,1.0,0.0,Low,Non-Churn
3735,40,30,931.73,2.703069858946605,2,6,1.0,1.0,0.0,Low,Non-Churn
3735,40,30,931.73,2.703069858946605,2,6,1.0,1.0,0.0,Low,Non-Churn
2791,44,26,935.28,2.9889773499504355,2,10,1.0,1.0,0.0,Low,Non-Churn
2791,44,26,935.28,2.9889773499504355,2,10,1.0,1.0,0.0,Low,Non-Churn
2791,44,26,935.28,2.9889773499504355,2,10,1.0,1.0,0.0,Low,Non-Churn
2791,44,26,935.28,2.9889773499504355,2,10,1.0,1.0,0.0,Low,Non-Churn
2168,44,36,121.85,2.9809209420113305,2,1,1.0,1.0,0.0,Low,Non-Churn
2168,44,36,121.85,2.9809209420113305,2,1,1.0,1.0,0.0,Low,Non-Churn
2168,44,36,121.85,2.9809209420113305,2,1,1.0,1.0,0.0,Low,Non-Churn
2168,44,36,121.85,2.9809209420113305,2,1,1.0,1.0,0.0,Low,Non-Churn
2168,44,36,121.85,2.9809209420113305,2,1,1.0,1.0,0.0,Low,Non-Churn
1297,35,36,50.72,18.815707224763198,2,10,1.0,1.0,0.0,Low,Non-Churn
1297,35,36,50.72,18.815707224763198,2,10,1.0,1.0,0.0,Low,Non-Churn
2791,44,26,935.28,2.9889773499504355,2,10,1.0,1.0,0.0,Low,Non-Churn
831,41,34,950.89,2.4278100122757813,1,10,1.0,1.0,0.0,Low,Non-Churn
831,41,34,950.89,2.4278100122757813,1,10,1.0,1.0,0.0,Low,Non-Churn
831,41,34,950.89,2.4278100122757813,1,10,1.0,1.0,0.0,Low,Non-Churn
831,41,34,950.89,2.4278100122757813,1,10,1.0,1.0,0.0,Low,Non-Churn
831,41,34,950.89,2.4278100122757813,1,10,1.0,1.0,0.0,Low,Non-Churn
831,41,34,950.89,2.4278100122757813,1,10,1.0,1.0,0.0,Low,Non-Churn
831,41,34,950.89,2.4278100122757813,1,10,1.0,1.0,0.0,Low,Non-Churn
275,40,34,-38.12,4.603503821492921,3,4,1.0,1.0,0.0,Low,Non-Churn
275,40,34,-38.12,4.603503821492921,3,4,1.0,1.0,0.0,Low,Non-Churn
275,40,34,-38.12,4.603503821492921,3,4,1.0,1.0,0.0,Low,Non-Churn
275,40,34,-38.12,4.603503821492921,3,4,1.0,1.0,0.0,Low,Non-Churn
275,40,34,-38.12,4.603503821492921,3,4,1.0,1.0,0.0,Low,Non-Churn
275,40,34,-38.12,4.603503821492921,3,4,1.0,1.0,0.0,Low,Non-Churn
275,40,34,-38.12,4.603503821492921,3,4,1.0,1.0,0.0,Low,Non-Churn
275,40,34,-38.12,4.603503821492921,3,4,1.0,1.0,0.0,Low,Non-Churn
275,40,34,-38.12,4.603503821492921,3,4,1.0,1.0,0.0,Low,Non-Churn
275,40,34,-38.12,4.603503821492921,3,4,1.0,1.0,0.0,Low,Non-Churn
275,40,34,-38.12,4.603503821492921,3,4,1.0,1.0,0.0,Low,Non-Churn
275,40,34,-38.12,4.603503821492921,3,4,1.0,1.0,0.0,Low,Non-Churn
275,40,34,-38.12,4.603503821492921,3,4,1.0,1.0,0.0,Low,Non-Churn
275,40,34,-38.12,4.603503821492921,3,4,1.0,1.0,0.0,Low,Non-Churn
275,40,34,-38.12,4.603503821492921,3,4,1.0,1.0,0.0,Low,Non-Churn
576,32,36,-37.96,5.5747400525194,3,10,1.0,1.0,0.0,Low,Non-Churn
831,41,34,950.89,2.4278100122757813,1,10,1.0,1.0,0.0,Low,Non-Churn
831,41,34,950.89,2.4278100122757813,1,10,1.0,1.0,0.0,Low,Non-Churn
831,41,34,950.89,2.4278100122757813,1,10,1.0,1.0,0.0,Low,Non-Churn
831,41,34,950.89,2.4278100122757813,1,10,1.0,1.0,0.0,Low,Non-Churn
831,41,34,950.89,2.4278100122757813,1,10,1.0,1.0,0.0,Low,Non-Churn
831,41,34,950.89,2.4278100122757813,1,10,1.0,1.0,0.0,Low,Non-Churn
831,41,34,950.89,2.4278100122757813,1,10,1.0,1.0,0.0,Low,Non-Churn
831,41,34,950.89,2.4278100122757813,1,10,1.0,1.0,0.0,Low,Non-Churn
1543,47,35,120.42,10.287725724847563,2,9,1.0,1.0,0.0,Low,Non-Churn
1543,47,35,120.42,10.287725724847563,2,9,1.0,1.0,0.0,Low,Non-Churn
1543,47,35,120.42,10.287725724847563,2,9,1.0,1.0,0.0,Low,Non-Churn
1543,47,35,120.42,10.287725724847563,2,9,1.0,1.0,0.0,Low,Non-Churn
1543,47,35,120.42,10.287725724847563,2,9,1.0,1.0,0.0,Low,Non-Churn
1543,47,35,120.42,10.287725724847563,2,9,1.0,1.0,0.0,Low,Non-Churn
2168,44,36,121.85,2.9809209420113305,2,1,1.0,1.0,0.0,Low,Non-Churn
2309,24,11,964.63,6.324262328713824,3,10,1.0,1.0,0.0,Low,Non-Churn
2309,24,11,964.63,6.324262328713824,3,10,1.0,1.0,0.0,Low,Non-Churn
2309,24,11,964.63,6.324262328713824,3,10,1.0,1.0,0.0,Low,Non-Churn
2309,24,11,964.63,6.324262328713824,3,10,1.0,1.0,0.0,Low,Non-Churn
2309,24,11,964.63,6.324262328713824,3,10,1.0,1.0,0.0,Low,Non-Churn
2309,24,11,964.63,6.324262328713824,3,10,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
2076,62,36,970.38,9.497855156681728,4,3,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
3358,48,40,986.29,8.39696138567372,3,8,1.0,1.0,0.0,Low,Non-Churn
2853,56,42,992.03,16.647930417055516,3,9,1.0,1.0,0.0,Low,Non-Churn
2853,56,42,992.03,16.647930417055516,3,9,1.0,1.0,0.0,Low,Non-Churn
2853,56,42,992.03,16.647930417055516,3,9,1.0,1.0,0.0,Low,Non-Churn
2853,56,42,992.03,16.647930417055516,3,9,1.0,1.0,0.0,Low,Non-Churn
2853,56,42,992.03,16.647930417055516,3,9,1.0,1.0,0.0,Low,Non-Churn
2853,56,42,992.03,16.647930417055516,3,9,1.0,1.0,0.0,Low,Non-Churn
2853,56,42,992.03,16.647930417055516,3,9,1.0,1.0,0.0,Low,Non-Churn
1137,34,20,120.24,15.600044796973714,3,1,1.0,1.0,0.0,Low,Non-Churn
1137,34,20,120.24,15.600044796973714,3,1,1.0,1.0,0.0,Low,Non-Churn
1137,34,20,120.24,15.600044796973714,3,1,1.0,1.0,0.0,Low,Non-Churn
1137,34,20,120.24,15.600044796973714,3,1,1.0,1.0,0.0,Low,Non-Churn
1137,34,20,120.24,15.600044796973714,3,1,1.0,1.0,0.0,Low,Non-Churn
1137,34,20,120.24,15.600044796973714,3,1,1.0,1.0,0.0,Low,Non-Churn
1137,34,20,120.24,15.600044796973714,3,1,1.0,1.0,0.0,Low,Non-Churn
1137,34,20,120.24,15.600044796973714,3,1,1.0,1.0,0.0,Low,Non-Churn
1137,34,20,120.24,15.600044796973714,3,1,1.0,1.0,0.0,Low,Non-Churn
1137,34,20,120.24,15.600044796973714,3,1,1.0,1.0,0.0,Low,Non-Churn
1137,34,20,120.24,15.600044796973714,3,1,1.0,1.0,0.0,Low,Non-Churn
1137,34,20,120.24,15.600044796973714,3,1,1.0,1.0,0.0,Low,Non-Churn
1137,34,20,120.24,15.600044796973714,3,1,1.0,1.0,0.0,Low,Non-Churn
1137,34,20,120.24,15.600044796973714,3,1,1.0,1.0,0.0,Low,Non-Churn
1137,34,20,120.24,15.600044796973714,3,1,1.0,1.0,0.0,Low,Non-Churn
2853,56,42,992.03,16.647930417055516,3,9,1.0,1.0,0.0,Low,Non-Churn
2853,56,42,992.03,16.647930417055516,3,9,1.0,1.0,0.0,Low,Non-Churn
2853,56,42,992.03,16.647930417055516,3,9,1.0,1.0,0.0,Low,Non-Churn
2853,56,42,992.03,16.647930417055516,3,9,1.0,1.0,0.0,Low,Non-Churn
2853,56,42,992.03,16.647930417055516,3,9,1.0,1.0,0.0,Low,Non-Churn
1357,51,36,996.77,7.834829740576772,3,8,1.0,1.0,0.0,Low,Non-Churn
1357,51,36,996.77,7.834829740576772,3,8,1.0,1.0,0.0,Low,Non-Churn
1357,51,36,996.77,7.834829740576772,3,8,1.0,1.0,0.0,Low,Non-Churn
1357,51,36,996.77,7.834829740576772,3,8,1.0,1.0,0.0,Low,Non-Churn
1357,51,36,996.77,7.834829740576772,3,8,1.0,1.0,0.0,Low,Non-Churn
1357,51,36,996.77,7.834829740576772,3,8,1.0,1.0,0.0,Low,Non-Churn
1357,51,36,996.77,7.834829740576772,3,8,1.0,1.0,0.0,Low,Non-Churn
1357,51,36,996.77,7.834829740576772,3,8,1.0,1.0,0.0,Low,Non-Churn
1357,51,36,996.77,7.834829740576772,3,8,1.0,1.0,0.0,Low,Non-Churn
1357,51,36,996.77,7.834829740576772,3,8,1.0,1.0,0.0,Low,Non-Churn
1357,51,36,996.77,7.834829740576772,3,8,1.0,1.0,0.0,Low,Non-Churn
