customer_id,age,tenure,balance,debt_to_income_ratio,total_products_owned,nps,has_mobile_app,has_web_account,churn_risk_score,risk_level
2933,40,26,174.19,5.420632369054727,2,0,1.0,1.0,0.04,Low
2933,40,26,174.19,5.420632369054727,2,0,1.0,1.0,0.04,Low
3527,53,46,22.49,5.718601109497281,2,3,1.0,1.0,0.04,Low
2545,38,28,141.34,3.3880535194722747,3,10,1.0,1.0,0.04,Low
2545,38,28,141.34,3.3880535194722747,3,10,1.0,1.0,0.04,Low
1607,36,36,73.95,1.3403395444046144,1,7,1.0,1.0,0.04,Low
1607,36,36,73.95,1.3403395444046144,1,7,1.0,1.0,0.04,Low
2252,32,23,233.22,1.215276354812618,2,8,1.0,1.0,0.04,Low
2252,32,23,233.22,1.215276354812618,2,8,1.0,1.0,0.04,Low
921,41,26,189.61,13.777705471389156,2,6,1.0,1.0,0.04,Low
2379,37,36,97.32,7.900067991840979,1,7,1.0,1.0,0.04,Low
3421,36,36,8.63,9.21893553252009,1,10,1.0,1.0,0.04,Low
3421,36,36,8.63,9.21893553252009,1,10,1.0,1.0,0.04,Low
3421,36,36,8.63,9.21893553252009,1,10,1.0,1.0,0.04,Low
485,29,28,-357.52,5.273771897586672,0,2,1.0,1.0,0.04,Low
1169,48,32,68.51,2.3895097449862748,2,10,1.0,1.0,0.04,Low
1169,48,32,68.51,2.3895097449862748,2,10,1.0,1.0,0.04,Low
1169,48,32,68.51,2.3895097449862748,2,10,1.0,1.0,0.04,Low
485,29,28,-357.52,5.273771897586672,0,2,1.0,1.0,0.04,Low
485,29,28,-357.52,5.273771897586672,0,2,1.0,1.0,0.04,Low
50,30,29,-52.31,62.60625554569654,2,10,1.0,1.0,0.04,Low
2379,37,36,97.32,7.900067991840979,1,7,1.0,1.0,0.04,Low
1673,43,26,19.02,3.3731534260618883,0,3,1.0,1.0,0.04,Low
2528,21,18,10.0,1.5254392713999427,1,8,1.0,1.0,0.04,Low
2528,21,18,10.0,1.5254392713999427,1,8,1.0,1.0,0.04,Low
1105,44,36,6.15,4.411697309736776,1,5,1.0,1.0,0.04,Low
1105,44,36,6.15,4.411697309736776,1,5,1.0,1.0,0.04,Low
2528,21,18,10.0,1.5254392713999427,1,8,1.0,1.0,0.04,Low
633,25,22,-480.17,43.82900108227163,0,10,1.0,1.0,0.04,Low
50,30,29,-52.31,62.60625554569654,2,10,1.0,1.0,0.04,Low
2545,38,28,141.34,3.3880535194722747,3,10,1.0,1.0,0.04,Low
3527,53,46,22.49,5.718601109497281,2,3,1.0,1.0,0.04,Low
3527,53,46,22.49,5.718601109497281,2,3,1.0,1.0,0.04,Low
2587,37,36,123.33,22.621784270033835,2,1,1.0,1.0,0.04,Low
1908,40,22,62.66,6.214515268506421,1,1,1.0,1.0,0.04,Low
1908,40,22,62.66,6.214515268506421,1,1,1.0,1.0,0.04,Low
368,23,18,-145.29,27.414347586800986,0,5,1.0,1.0,0.04,Low
1908,40,22,62.66,6.214515268506421,1,1,1.0,1.0,0.04,Low
1908,40,22,62.66,6.214515268506421,1,1,1.0,1.0,0.04,Low
2587,37,36,123.33,22.621784270033835,2,1,1.0,1.0,0.04,Low
368,23,18,-145.29,27.414347586800986,0,5,1.0,1.0,0.04,Low
368,23,18,-145.29,27.414347586800986,0,5,1.0,1.0,0.04,Low
68,36,36,-208.73,13.125035393927739,2,8,1.0,1.0,0.04,Low
94,42,32,-31.44,15.062911596006192,2,10,1.0,1.0,0.04,Low
94,42,32,-31.44,15.062911596006192,2,10,1.0,1.0,0.04,Low
94,42,32,-31.44,15.062911596006192,2,10,1.0,1.0,0.04,Low
433,29,26,-327.37,8.035219399538107,1,8,1.0,1.0,0.04,Low
433,29,26,-327.37,8.035219399538107,1,8,1.0,1.0,0.04,Low
433,29,26,-327.37,8.035219399538107,1,8,1.0,1.0,0.04,Low
68,36,36,-208.73,13.125035393927739,2,8,1.0,1.0,0.04,Low
112,30,36,-25.49,36.10540896145497,0,10,1.0,1.0,0.04,Low
112,30,36,-25.49,36.10540896145497,0,10,1.0,1.0,0.04,Low
112,30,36,-25.49,36.10540896145497,0,10,1.0,1.0,0.04,Low
2821,46,36,182.04,4.140938574356022,1,8,1.0,1.0,0.04,Low
68,36,36,-208.73,13.125035393927739,2,8,1.0,1.0,0.04,Low
2587,37,36,123.33,22.621784270033835,2,1,1.0,1.0,0.04,Low
50,30,29,-52.31,62.60625554569654,2,10,1.0,1.0,0.04,Low
2649,36,28,74.76,10.321228081848776,0,10,1.0,1.0,0.04,Low
3424,39,26,40.31,3.51591457709213,1,5,1.0,1.0,0.04,Low
1197,39,25,150.18,9.795652433101543,1,6,1.0,1.0,0.04,Low
157,33,30,-301.75,7.943789230147919,2,10,1.0,1.0,0.04,Low
1197,39,25,150.18,9.795652433101543,1,6,1.0,1.0,0.04,Low
2821,46,36,182.04,4.140938574356022,1,8,1.0,1.0,0.04,Low
2821,46,36,182.04,4.140938574356022,1,8,1.0,1.0,0.04,Low
1673,43,26,19.02,3.3731534260618883,0,3,1.0,1.0,0.04,Low
1105,44,36,6.15,4.411697309736776,1,5,1.0,1.0,0.04,Low
2926,47,36,54.06,23.23835520761039,3,9,1.0,1.0,0.04,Low
2550,41,27,57.08,4.269223858861651,1,0,1.0,1.0,0.04,Low
2926,47,36,54.06,23.23835520761039,3,9,1.0,1.0,0.04,Low
158,28,18,-306.78,42.404439068539965,1,9,1.0,1.0,0.04,Low
158,28,18,-306.78,42.404439068539965,1,9,1.0,1.0,0.04,Low
2116,56,36,68.37,2.938931729348817,2,9,1.0,1.0,0.04,Low
2116,56,36,68.37,2.938931729348817,2,9,1.0,1.0,0.04,Low
2116,56,36,68.37,2.938931729348817,2,9,1.0,1.0,0.04,Low
158,28,18,-306.78,42.404439068539965,1,9,1.0,1.0,0.04,Low
3674,38,36,123.64,4.501442161724522,1,0,1.0,1.0,0.04,Low
3674,38,36,123.64,4.501442161724522,1,0,1.0,1.0,0.04,Low
3674,38,36,123.64,4.501442161724522,1,0,1.0,1.0,0.04,Low
3424,39,26,40.31,3.51591457709213,1,5,1.0,1.0,0.04,Low
3424,39,26,40.31,3.51591457709213,1,5,1.0,1.0,0.04,Low
2718,46,39,85.85,4.554802706027927,1,10,1.0,1.0,0.04,Low
2718,46,39,85.85,4.554802706027927,1,10,1.0,1.0,0.04,Low
21,25,21,-485.46,14.804145300093976,0,10,1.0,1.0,0.04,Low
220,28,19,-1359.88,31.65904637491835,1,10,1.0,1.0,0.04,Low
220,28,19,-1359.88,31.65904637491835,1,10,1.0,1.0,0.04,Low
157,33,30,-301.75,7.943789230147919,2,10,1.0,1.0,0.04,Low
157,33,30,-301.75,7.943789230147919,2,10,1.0,1.0,0.04,Low
80,25,23,-90.31,4.32838659706404,1,10,1.0,1.0,0.04,Low
403,24,36,-1148.74,8.757643565331813,2,0,1.0,1.0,0.04,Low
403,24,36,-1148.74,8.757643565331813,2,0,1.0,1.0,0.04,Low
403,24,36,-1148.74,8.757643565331813,2,0,1.0,1.0,0.04,Low
403,24,36,-1148.74,8.757643565331813,2,0,1.0,1.0,0.04,Low
403,24,36,-1148.74,8.757643565331813,2,0,1.0,1.0,0.04,Low
403,24,36,-1148.74,8.757643565331813,2,0,1.0,1.0,0.04,Low
1743,46,39,207.6,3.4677630222743003,1,0,1.0,1.0,0.04,Low
1743,46,39,207.6,3.4677630222743003,1,0,1.0,1.0,0.04,Low
1743,46,39,207.6,3.4677630222743003,1,0,1.0,1.0,0.04,Low
2138,70,36,93.58,8.046636347447295,4,4,1.0,1.0,0.04,Low
2138,70,36,93.58,8.046636347447295,4,4,1.0,1.0,0.04,Low
2138,70,36,93.58,8.046636347447295,4,4,1.0,1.0,0.04,Low
2629,23,23,235.63,2.012332098393887,0,10,1.0,1.0,0.04,Low
2550,41,27,57.08,4.269223858861651,1,0,1.0,1.0,0.04,Low
2550,41,27,57.08,4.269223858861651,1,0,1.0,1.0,0.04,Low
2130,32,23,130.69,2.92761831935986,1,8,1.0,1.0,0.04,Low
1673,43,26,19.02,3.3731534260618883,0,3,1.0,1.0,0.04,Low
220,28,19,-1359.88,31.65904637491835,1,10,1.0,1.0,0.04,Low
334,24,10,-2307.03,47.04543624067877,1,8,1.0,1.0,0.04,Low
378,32,26,-381.1,1.7955275835464646,1,10,1.0,1.0,0.04,Low
334,24,10,-2307.03,47.04543624067877,1,8,1.0,1.0,0.04,Low
3736,27,18,1.91,9.46655290102389,3,8,1.0,1.0,0.04,Low
3736,27,18,1.91,9.46655290102389,3,8,1.0,1.0,0.04,Low
3736,27,18,1.91,9.46655290102389,3,8,1.0,1.0,0.04,Low
508,32,29,-5520.04,55.219980025848905,1,9,1.0,1.0,0.04,Low
508,32,29,-5520.04,55.219980025848905,1,9,1.0,1.0,0.04,Low
508,32,29,-5520.04,55.219980025848905,1,9,1.0,1.0,0.04,Low
508,32,29,-5520.04,55.219980025848905,1,9,1.0,1.0,0.04,Low
508,32,29,-5520.04,55.219980025848905,1,9,1.0,1.0,0.04,Low
2121,53,41,27.49,2.130624529046611,3,9,1.0,1.0,0.04,Low
2121,53,41,27.49,2.130624529046611,3,9,1.0,1.0,0.04,Low
2550,41,27,57.08,4.269223858861651,1,0,1.0,1.0,0.04,Low
3657,25,17,115.49,7.710492942718653,2,3,1.0,1.0,0.04,Low
3657,25,17,115.49,7.710492942718653,2,3,1.0,1.0,0.04,Low
3657,25,17,115.49,7.710492942718653,2,3,1.0,1.0,0.04,Low
2121,53,41,27.49,2.130624529046611,3,9,1.0,1.0,0.04,Low
599,29,36,-87.02,25.040534455175685,2,9,1.0,1.0,0.04,Low
599,29,36,-87.02,25.040534455175685,2,9,1.0,1.0,0.04,Low
2629,23,23,235.63,2.012332098393887,0,10,1.0,1.0,0.04,Low
2629,23,23,235.63,2.012332098393887,0,10,1.0,1.0,0.04,Low
1197,39,25,150.18,9.795652433101543,1,6,1.0,1.0,0.04,Low
334,24,10,-2307.03,47.04543624067877,1,8,1.0,1.0,0.04,Low
1607,36,36,73.95,1.3403395444046144,1,7,1.0,1.0,0.04,Low
921,41,26,189.61,13.777705471389156,2,6,1.0,1.0,0.04,Low
378,32,26,-381.1,1.7955275835464646,1,10,1.0,1.0,0.04,Low
599,29,36,-87.02,25.040534455175685,2,9,1.0,1.0,0.04,Low
599,29,36,-87.02,25.040534455175685,2,9,1.0,1.0,0.04,Low
3698,51,42,169.9,2.2700981081157057,2,0,1.0,1.0,0.04,Low
3698,51,42,169.9,2.2700981081157057,2,0,1.0,1.0,0.04,Low
3698,51,42,169.9,2.2700981081157057,2,0,1.0,1.0,0.04,Low
1673,43,26,19.02,3.3731534260618883,0,3,1.0,1.0,0.04,Low
280,30,22,-68.89,1.6323635862259143,2,10,1.0,1.0,0.04,Low
2033,50,36,113.19,1.8164977828675823,4,9,1.0,1.0,0.04,Low
2033,50,36,113.19,1.8164977828675823,4,9,1.0,1.0,0.04,Low
3202,42,25,108.8,13.058742296441453,1,9,1.0,1.0,0.04,Low
378,32,26,-381.1,1.7955275835464646,1,10,1.0,1.0,0.04,Low
2718,46,39,85.85,4.554802706027927,1,10,1.0,1.0,0.04,Low
442,32,25,-83.94,2.504368543494685,1,8,1.0,1.0,0.04,Low
280,30,22,-68.89,1.6323635862259143,2,10,1.0,1.0,0.04,Low
280,30,22,-68.89,1.6323635862259143,2,10,1.0,1.0,0.04,Low
599,29,36,-87.02,25.040534455175685,2,9,1.0,1.0,0.04,Low
875,22,36,25.37,12.007004707978115,1,6,1.0,1.0,0.04,Low
875,22,36,25.37,12.007004707978115,1,6,1.0,1.0,0.04,Low
2033,50,36,113.19,1.8164977828675823,4,9,1.0,1.0,0.04,Low
599,29,36,-87.02,25.040534455175685,2,9,1.0,1.0,0.04,Low
442,32,25,-83.94,2.504368543494685,1,8,1.0,1.0,0.04,Low
3202,42,25,108.8,13.058742296441453,1,9,1.0,1.0,0.04,Low
2130,32,23,130.69,2.92761831935986,1,8,1.0,1.0,0.04,Low
3618,43,32,211.39,7.702957821932117,0,10,1.0,1.0,0.04,Low
21,25,21,-485.46,14.804145300093976,0,10,1.0,1.0,0.04,Low
21,25,21,-485.46,14.804145300093976,0,10,1.0,1.0,0.04,Low
2130,32,23,130.69,2.92761831935986,1,8,1.0,1.0,0.04,Low
3618,43,32,211.39,7.702957821932117,0,10,1.0,1.0,0.04,Low
2083,47,36,187.3,3.0041972373114034,2,8,1.0,1.0,0.04,Low
2083,47,36,187.3,3.0041972373114034,2,8,1.0,1.0,0.04,Low
3202,42,25,108.8,13.058742296441453,1,9,1.0,1.0,0.04,Low
2083,47,36,187.3,3.0041972373114034,2,8,1.0,1.0,0.04,Low
284,39,28,-44.56,57.93494086204096,2,8,1.0,1.0,0.04,Low
2379,37,36,97.32,7.900067991840979,1,7,1.0,1.0,0.04,Low
2241,47,33,210.01,2.8175180084237232,1,10,1.0,1.0,0.04,Low
2241,47,33,210.01,2.8175180084237232,1,10,1.0,1.0,0.04,Low
80,25,23,-90.31,4.32838659706404,1,10,1.0,1.0,0.04,Low
2241,47,33,210.01,2.8175180084237232,1,10,1.0,1.0,0.04,Low
875,22,36,25.37,12.007004707978115,1,6,1.0,1.0,0.04,Low
2959,34,30,2163.89,5.079549902305223,2,7,1.0,1.0,0.02,Low
2959,34,30,2163.89,5.079549902305223,2,7,1.0,1.0,0.02,Low
1589,64,53,18.7,10.504147276720897,2,4,1.0,1.0,0.02,Low
3946,36,36,441.25,0.5481811547625376,1,10,1.0,1.0,0.02,Low
2959,34,30,2163.89,5.079549902305223,2,7,1.0,1.0,0.02,Low
3851,43,36,356.69,4.7253358069262195,2,10,1.0,1.0,0.02,Low
3851,43,36,356.69,4.7253358069262195,2,10,1.0,1.0,0.02,Low
1693,40,33,134.32,1.7396826729789165,1,9,1.0,1.0,0.02,Low
1589,64,53,18.7,10.504147276720897,2,4,1.0,1.0,0.02,Low
3851,43,36,356.69,4.7253358069262195,2,10,1.0,1.0,0.02,Low
3851,43,36,356.69,4.7253358069262195,2,10,1.0,1.0,0.02,Low
1462,53,45,6333.22,0.6590125510503287,2,10,1.0,1.0,0.02,Low
1462,53,45,6333.22,0.6590125510503287,2,10,1.0,1.0,0.02,Low
3946,36,36,441.25,0.5481811547625376,1,10,1.0,1.0,0.02,Low
3946,36,36,441.25,0.5481811547625376,1,10,1.0,1.0,0.02,Low
3992,41,38,2153.0,2.597574011041925,2,0,1.0,1.0,0.02,Low
2959,34,30,2163.89,5.079549902305223,2,7,1.0,1.0,0.02,Low
2024,40,28,9389.96,0.8946795002708198,2,9,1.0,1.0,0.02,Low
3580,65,56,582.67,3.240879060855391,1,10,1.0,1.0,0.02,Low
3580,65,56,582.67,3.240879060855391,1,10,1.0,1.0,0.02,Low
3433,28,25,135.48,4.82307442292603,1,10,1.0,1.0,0.02,Low
3433,28,25,135.48,4.82307442292603,1,10,1.0,1.0,0.02,Low
2540,41,36,66.92,4.967152701052509,1,5,1.0,1.0,0.02,Low
2540,41,36,66.92,4.967152701052509,1,5,1.0,1.0,0.02,Low
2024,40,28,9389.96,0.8946795002708198,2,9,1.0,1.0,0.02,Low
3326,49,41,3676.73,0.7320148023612396,2,10,1.0,1.0,0.02,Low
2024,40,28,9389.96,0.8946795002708198,2,9,1.0,1.0,0.02,Low
1178,35,20,67.0,2.60889091425439,1,8,1.0,1.0,0.02,Low
1178,35,20,67.0,2.60889091425439,1,8,1.0,1.0,0.02,Low
1178,35,20,67.0,2.60889091425439,1,8,1.0,1.0,0.02,Low
1178,35,20,67.0,2.60889091425439,1,8,1.0,1.0,0.02,Low
1178,35,20,67.0,2.60889091425439,1,8,1.0,1.0,0.02,Low
3580,65,56,582.67,3.240879060855391,1,10,1.0,1.0,0.02,Low
3326,49,41,3676.73,0.7320148023612396,2,10,1.0,1.0,0.02,Low
2959,34,30,2163.89,5.079549902305223,2,7,1.0,1.0,0.02,Low
1809,44,29,164.0,1.875815520459523,3,9,1.0,1.0,0.02,Low
1809,44,29,164.0,1.875815520459523,3,9,1.0,1.0,0.02,Low
294,43,36,-210.04,14.316380602651854,2,10,1.0,1.0,0.02,Low
2959,34,30,2163.89,5.079549902305223,2,7,1.0,1.0,0.02,Low
294,43,36,-210.04,14.316380602651854,2,10,1.0,1.0,0.02,Low
3992,41,38,2153.0,2.597574011041925,2,0,1.0,1.0,0.02,Low
3433,28,25,135.48,4.82307442292603,1,10,1.0,1.0,0.02,Low
1809,44,29,164.0,1.875815520459523,3,9,1.0,1.0,0.02,Low
2945,59,43,188.16,1.490399908317657,1,7,1.0,1.0,0.02,Low
3992,41,38,2153.0,2.597574011041925,2,0,1.0,1.0,0.02,Low
1462,53,45,6333.22,0.6590125510503287,2,10,1.0,1.0,0.02,Low
2540,41,36,66.92,4.967152701052509,1,5,1.0,1.0,0.02,Low
3326,49,41,3676.73,0.7320148023612396,2,10,1.0,1.0,0.02,Low
2945,59,43,188.16,1.490399908317657,1,7,1.0,1.0,0.02,Low
2945,59,43,188.16,1.490399908317657,1,7,1.0,1.0,0.02,Low
1693,40,33,134.32,1.7396826729789165,1,9,1.0,1.0,0.02,Low
1962,39,36,6803.12,1.172467180282139,2,10,1.0,1.0,0.02,Low
2123,28,36,1165.1,3.5732097635863327,1,3,1.0,1.0,0.02,Low
2583,54,37,598.43,1.7825747626021637,3,10,1.0,1.0,0.02,Low
2583,54,37,598.43,1.7825747626021637,3,10,1.0,1.0,0.02,Low
1109,47,34,3447.48,0.44569356935110654,2,10,1.0,1.0,0.02,Low
1109,47,34,3447.48,0.44569356935110654,2,10,1.0,1.0,0.02,Low
1897,30,23,58.86,3.845682288211652,1,10,1.0,1.0,0.02,Low
199,28,36,-358.65,9.556124116572272,0,2,1.0,1.0,0.02,Low
199,28,36,-358.65,9.556124116572272,0,2,1.0,1.0,0.02,Low
199,28,36,-358.65,9.556124116572272,0,2,1.0,1.0,0.02,Low
3123,28,36,10755.22,4.331873005130941,1,9,1.0,1.0,0.02,Low
3123,28,36,10755.22,4.331873005130941,1,9,1.0,1.0,0.02,Low
3123,28,36,10755.22,4.331873005130941,1,9,1.0,1.0,0.02,Low
3123,28,36,10755.22,4.331873005130941,1,9,1.0,1.0,0.02,Low
3123,28,36,10755.22,4.331873005130941,1,9,1.0,1.0,0.02,Low
3123,28,36,10755.22,4.331873005130941,1,9,1.0,1.0,0.02,Low
1897,30,23,58.86,3.845682288211652,1,10,1.0,1.0,0.02,Low
3508,36,36,60.22,8.709764247943596,1,8,1.0,1.0,0.02,Low
3508,36,36,60.22,8.709764247943596,1,8,1.0,1.0,0.02,Low
3508,36,36,60.22,8.709764247943596,1,8,1.0,1.0,0.02,Low
3766,25,36,17.52,20.67581360867276,4,0,1.0,1.0,0.02,Low
1012,50,40,200.35,6.070255868735277,2,10,1.0,1.0,0.02,Low
1012,50,40,200.35,6.070255868735277,2,10,1.0,1.0,0.02,Low
1012,50,40,200.35,6.070255868735277,2,10,1.0,1.0,0.02,Low
340,47,33,-48.33,31.123390980256865,2,8,1.0,1.0,0.02,Low
340,47,33,-48.33,31.123390980256865,2,8,1.0,1.0,0.02,Low
1990,42,29,597.86,2.2721506079445946,3,10,1.0,1.0,0.02,Low
1990,42,29,597.86,2.2721506079445946,3,10,1.0,1.0,0.02,Low
2583,54,37,598.43,1.7825747626021637,3,10,1.0,1.0,0.02,Low
1109,47,34,3447.48,0.44569356935110654,2,10,1.0,1.0,0.02,Low
2123,28,36,1165.1,3.5732097635863327,1,3,1.0,1.0,0.02,Low
1414,55,45,447.79,0.8593297549261953,1,9,1.0,1.0,0.02,Low
3090,50,36,332.63,6.418034737688613,2,0,1.0,1.0,0.02,Low
3090,50,36,332.63,6.418034737688613,2,0,1.0,1.0,0.02,Low
1532,58,36,203.98,2.897595172135732,2,1,1.0,1.0,0.02,Low
1532,58,36,203.98,2.897595172135732,2,1,1.0,1.0,0.02,Low
1372,34,36,332.9,1.4568866482086036,3,1,1.0,1.0,0.02,Low
1372,34,36,332.9,1.4568866482086036,3,1,1.0,1.0,0.02,Low
1372,34,36,332.9,1.4568866482086036,3,1,1.0,1.0,0.02,Low
1532,58,36,203.98,2.897595172135732,2,1,1.0,1.0,0.02,Low
1532,58,36,203.98,2.897595172135732,2,1,1.0,1.0,0.02,Low
1532,58,36,203.98,2.897595172135732,2,1,1.0,1.0,0.02,Low
1897,30,23,58.86,3.845682288211652,1,10,1.0,1.0,0.02,Low
3904,40,23,3404.72,0.9563778344154943,1,10,1.0,1.0,0.02,Low
3904,40,23,3404.72,0.9563778344154943,1,10,1.0,1.0,0.02,Low
3904,40,23,3404.72,0.9563778344154943,1,10,1.0,1.0,0.02,Low
2136,67,50,2200.86,4.173008908138369,2,9,1.0,1.0,0.02,Low
2136,67,50,2200.86,4.173008908138369,2,9,1.0,1.0,0.02,Low
1414,55,45,447.79,0.8593297549261953,1,9,1.0,1.0,0.02,Low
1414,55,45,447.79,0.8593297549261953,1,9,1.0,1.0,0.02,Low
1163,42,25,1204.46,3.6713320408510914,1,9,1.0,1.0,0.02,Low
1532,58,36,203.98,2.897595172135732,2,1,1.0,1.0,0.02,Low
1532,58,36,203.98,2.897595172135732,2,1,1.0,1.0,0.02,Low
1532,58,36,203.98,2.897595172135732,2,1,1.0,1.0,0.02,Low
1532,58,36,203.98,2.897595172135732,2,1,1.0,1.0,0.02,Low
1163,42,25,1204.46,3.6713320408510914,1,9,1.0,1.0,0.02,Low
1163,42,25,1204.46,3.6713320408510914,1,9,1.0,1.0,0.02,Low
1990,42,29,597.86,2.2721506079445946,3,10,1.0,1.0,0.02,Low
3112,43,34,193.45,4.231823475144054,1,8,1.0,1.0,0.02,Low
1990,42,29,597.86,2.2721506079445946,3,10,1.0,1.0,0.02,Low
1990,42,29,597.86,2.2721506079445946,3,10,1.0,1.0,0.02,Low
340,47,33,-48.33,31.123390980256865,2,8,1.0,1.0,0.02,Low
340,47,33,-48.33,31.123390980256865,2,8,1.0,1.0,0.02,Low
549,30,20,-48.33,3.1259754894396985,1,8,1.0,1.0,0.02,Low
549,30,20,-48.33,3.1259754894396985,1,8,1.0,1.0,0.02,Low
549,30,20,-48.33,3.1259754894396985,1,8,1.0,1.0,0.02,Low
3561,45,36,962.19,3.150388364356378,2,10,1.0,1.0,0.02,Low
3561,45,36,962.19,3.150388364356378,2,10,1.0,1.0,0.02,Low
3766,25,36,17.52,20.67581360867276,4,0,1.0,1.0,0.02,Low
1933,55,46,133.81,6.3124043803134375,2,10,1.0,1.0,0.02,Low
1933,55,46,133.81,6.3124043803134375,2,10,1.0,1.0,0.02,Low
1933,55,46,133.81,6.3124043803134375,2,10,1.0,1.0,0.02,Low
1693,40,33,134.32,1.7396826729789165,1,9,1.0,1.0,0.02,Low
3766,25,36,17.52,20.67581360867276,4,0,1.0,1.0,0.02,Low
1589,64,53,18.7,10.504147276720897,2,4,1.0,1.0,0.02,Low
1797,35,36,963.97,3.420550023933272,2,9,1.0,1.0,0.02,Low
1797,35,36,963.97,3.420550023933272,2,9,1.0,1.0,0.02,Low
1797,35,36,963.97,3.420550023933272,2,9,1.0,1.0,0.02,Low
1589,64,53,18.7,10.504147276720897,2,4,1.0,1.0,0.02,Low
1589,64,53,18.7,10.504147276720897,2,4,1.0,1.0,0.02,Low
2641,43,31,1169.37,4.382541660096585,1,8,1.0,1.0,0.02,Low
2641,43,31,1169.37,4.382541660096585,1,8,1.0,1.0,0.02,Low
2641,43,31,1169.37,4.382541660096585,1,8,1.0,1.0,0.02,Low
2641,43,31,1169.37,4.382541660096585,1,8,1.0,1.0,0.02,Low
1589,64,53,18.7,10.504147276720897,2,4,1.0,1.0,0.02,Low
2123,28,36,1165.1,3.5732097635863327,1,3,1.0,1.0,0.02,Low
340,47,33,-48.33,31.123390980256865,2,8,1.0,1.0,0.02,Low
321,28,36,-184.61,3.4636093073593077,1,8,1.0,1.0,0.02,Low
321,28,36,-184.61,3.4636093073593077,1,8,1.0,1.0,0.02,Low
3112,43,34,193.45,4.231823475144054,1,8,1.0,1.0,0.02,Low
1990,42,29,597.86,2.2721506079445946,3,10,1.0,1.0,0.02,Low
1582,31,20,131.07,10.38868000299221,1,8,1.0,1.0,0.02,Low
1582,31,20,131.07,10.38868000299221,1,8,1.0,1.0,0.02,Low
1582,31,20,131.07,10.38868000299221,1,8,1.0,1.0,0.02,Low
340,47,33,-48.33,31.123390980256865,2,8,1.0,1.0,0.02,Low
3766,25,36,17.52,20.67581360867276,4,0,1.0,1.0,0.02,Low
3766,25,36,17.52,20.67581360867276,4,0,1.0,1.0,0.02,Low
1367,24,36,1902.54,1.912724911622538,1,10,1.0,1.0,0.02,Low
1367,24,36,1902.54,1.912724911622538,1,10,1.0,1.0,0.02,Low
1367,24,36,1902.54,1.912724911622538,1,10,1.0,1.0,0.02,Low
503,25,36,-295.09,35.63442752912406,0,10,1.0,1.0,0.02,Low
3766,25,36,17.52,20.67581360867276,4,0,1.0,1.0,0.02,Low
2377,54,41,771.8,2.685123591966522,1,5,1.0,1.0,0.02,Low
2871,44,36,3490.6,2.95384071903311,2,9,1.0,1.0,0.02,Low
2871,44,36,3490.6,2.95384071903311,2,9,1.0,1.0,0.02,Low
2871,44,36,3490.6,2.95384071903311,2,9,1.0,1.0,0.02,Low
2871,44,36,3490.6,2.95384071903311,2,9,1.0,1.0,0.02,Low
2871,44,36,3490.6,2.95384071903311,2,9,1.0,1.0,0.02,Low
3595,22,36,960.17,2.3220581882383877,1,9,1.0,1.0,0.02,Low
3595,22,36,960.17,2.3220581882383877,1,9,1.0,1.0,0.02,Low
3595,22,36,960.17,2.3220581882383877,1,9,1.0,1.0,0.02,Low
3561,45,36,962.19,3.150388364356378,2,10,1.0,1.0,0.02,Low
2377,54,41,771.8,2.685123591966522,1,5,1.0,1.0,0.02,Low
2377,54,41,771.8,2.685123591966522,1,5,1.0,1.0,0.02,Low
1178,35,20,67.0,2.60889091425439,1,8,1.0,1.0,0.02,Low
3058,42,36,385.88,14.680004606032165,2,10,1.0,1.0,0.02,Low
503,25,36,-295.09,35.63442752912406,0,10,1.0,1.0,0.02,Low
448,21,21,-78.8,7.304428341014884,1,10,1.0,1.0,0.02,Low
316,41,31,-236.44,11.245025029243164,1,0,1.0,1.0,0.02,Low
316,41,31,-236.44,11.245025029243164,1,0,1.0,1.0,0.02,Low
3244,38,36,816.81,5.833310659608237,1,6,1.0,1.0,0.02,Low
1825,31,15,1094.7,5.274744678905825,0,5,1.0,1.0,0.02,Low
1825,31,15,1094.7,5.274744678905825,0,5,1.0,1.0,0.02,Low
1825,31,15,1094.7,5.274744678905825,0,5,1.0,1.0,0.02,Low
879,37,36,550.14,12.64053512640876,0,9,1.0,1.0,0.02,Low
879,37,36,550.14,12.64053512640876,0,9,1.0,1.0,0.02,Low
879,37,36,550.14,12.64053512640876,0,9,1.0,1.0,0.02,Low
3244,38,36,816.81,5.833310659608237,1,6,1.0,1.0,0.02,Low
3244,38,36,816.81,5.833310659608237,1,6,1.0,1.0,0.02,Low
448,21,21,-78.8,7.304428341014884,1,10,1.0,1.0,0.02,Low
448,21,21,-78.8,7.304428341014884,1,10,1.0,1.0,0.02,Low
1426,46,34,811.29,3.3597359178711335,1,10,1.0,1.0,0.02,Low
316,41,31,-236.44,11.245025029243164,1,0,1.0,1.0,0.02,Low
316,41,31,-236.44,11.245025029243164,1,0,1.0,1.0,0.02,Low
86,23,24,-237.66,9.984305196332,3,8,1.0,1.0,0.02,Low
86,23,24,-237.66,9.984305196332,3,8,1.0,1.0,0.02,Low
1061,51,45,7284.84,0.533414740595604,2,7,1.0,1.0,0.02,Low
3695,21,36,544.68,1.5267431606153063,2,10,1.0,1.0,0.02,Low
3695,21,36,544.68,1.5267431606153063,2,10,1.0,1.0,0.02,Low
