transaction_id,customer_id,transaction_type,transaction_amt,transaction_date
844181,2023,Credit,893.94,2023-07-16 23:34:37
631423,2023,Deposit,821.39,2024-12-14 15:52:43
175499,3219,Deposit,282.13,2023-09-28 08:28:22
218912,3219,Deposit,1078.92,2023-01-02 01:41:29
700657,3649,Credit,204.29,2024-04-16 01:25:08
736625,3649,Transfer,134.34,2023-03-30 03:46:38
414567,1721,Deposit,215.82,2024-01-27 16:49:47
884758,912,Deposit,404.39,2024-01-26 11:43:09
261423,912,Withdrawal,128.74,2024-04-11 13:45:30
869741,1164,Deposit,274.15,2024-04-29 22:42:38
799047,1164,Withdrawal,280.42,2024-01-19 14:58:23
948395,1164,Deposit,563.83,2023-10-31 07:46:30
526150,1164,Transfer,45.4,2023-05-21 06:55:25
243459,1164,Credit,1047.17,2024-11-22 12:59:28
832129,3303,Credit,959.48,2023-06-15 13:04:35
394171,3303,Credit,536.01,2024-05-04 06:16:56
558784,3303,Withdrawal,1037.99,2024-01-13 16:57:50
652413,3303,Deposit,1430.8,2024-02-28 23:18:26
469478,2049,Transfer,322.61,2024-02-07 14:17:42
800270,2791,Credit,713.52,2023-07-22 02:43:08
943016,2791,Credit,2.0,2024-05-04 10:06:06
303090,2791,Deposit,560.91,2023-02-18 15:12:11
607191,2344,Credit,2.0,2023-05-14 23:34:44
547009,2344,Deposit,118.98,2024-11-07 00:16:35
469999,2539,Deposit,466.72,2023-11-21 12:22:11
832889,2539,Transfer,98.39,2023-05-14 00:10:41
756597,2445,Transfer,174.69,2024-05-29 13:07:29
552435,2445,Transfer,252.97,2023-09-19 11:26:40
853109,2963,Transfer,312.4,2023-09-11 19:57:18
106147,1692,Withdrawal,212.45,2024-01-23 23:05:27
714463,1692,Credit,409.18,2023-02-12 14:34:11
650564,1692,Transfer,495.6,2023-11-12 05:09:42
216369,1692,Credit,271.28,2023-01-28 18:14:35
676881,1692,Transfer,33.28,2023-12-31 16:02:31
233671,2116,Transfer,752.62,2024-04-29 02:27:36
594066,2116,Credit,359.88,2023-04-29 14:19:17
818906,2116,Credit,998.81,2024-12-24 03:18:31
941169,2116,Deposit,219.56,2023-11-21 22:48:56
950691,2116,Transfer,722.38,2024-06-12 13:46:47
682606,1455,Deposit,149.43,2023-07-30 18:33:02
676181,1455,Deposit,500.27,2024-06-27 01:09:13
171987,1455,Transfer,109.18,2023-01-17 03:31:12
803361,1455,Transfer,506.7,2023-11-04 11:44:06
558402,1774,Credit,3413.8,2023-06-01 11:19:53
846623,1774,Transfer,1713.84,2024-05-08 11:03:46
417770,1774,Transfer,1076.25,2023-11-13 14:59:33
999484,1774,Deposit,1187.5,2024-08-01 09:08:42
437494,1333,Transfer,245.14,2024-11-19 18:06:59
606408,3397,Withdrawal,665.58,2024-12-01 22:18:34
252350,3397,Deposit,635.18,2023-06-22 03:43:41
354562,576,Transfer,101.1,2023-03-08 17:31:50
374798,576,Transfer,234.45,2024-01-08 11:40:59
986197,2593,Withdrawal,2037.38,2023-04-24 13:57:11
212053,1286,Deposit,491.61,2023-09-03 21:51:45
840617,1378,Withdrawal,238.58,2024-11-05 19:31:13
900059,1378,Deposit,316.57,2023-10-27 11:05:47
949510,1378,Credit,399.92,2023-07-16 22:51:12
296801,894,Withdrawal,328.77,2024-07-09 07:56:38
514564,894,Withdrawal,415.12,2024-12-04 08:41:42
588188,1156,Deposit,337.4,2024-09-06 11:19:08
992310,1156,Transfer,16.03,2024-12-05 10:50:12
872179,2741,Credit,205.57,2024-12-19 16:21:53
700281,2741,Withdrawal,264.36,2023-09-05 08:12:27
612625,1155,Transfer,452.55,2024-05-09 22:25:16
664152,1155,Credit,518.34,2023-10-20 14:18:48
215035,1155,Transfer,93.41,2024-12-30 23:46:46
621638,1155,Credit,800.47,2023-08-15 00:59:33
946675,2287,Credit,773.15,2023-10-21 12:36:34
436100,2287,Deposit,496.23,2023-03-04 11:41:23
604289,2287,Deposit,657.91,2023-12-05 17:55:54
423209,2287,Transfer,1022.62,2023-05-29 19:32:12
216252,3713,Credit,22.0,2023-06-15 22:31:17
973805,3713,Deposit,164.91,2023-07-25 16:49:23
206456,3713,Credit,218.94,2024-02-08 14:21:50
662998,3713,Credit,165.15,2024-04-28 05:26:03
476578,1486,Withdrawal,216.66,2023-06-11 17:33:03
792726,1486,Withdrawal,136.94,2024-05-06 13:56:09
704215,1486,Deposit,200.26,2024-09-21 04:33:09
684931,1486,Credit,237.31,2023-06-28 08:07:51
122613,1486,Transfer,369.47,2023-01-05 13:54:30
537033,1707,Deposit,222.35,2023-12-04 10:54:30
676622,1707,Credit,524.0,2024-02-27 16:15:02
646058,1707,Credit,410.15,2023-07-08 03:16:16
370324,1707,Deposit,93.56,2024-05-04 07:33:11
245076,2490,Deposit,457.78,2024-01-30 03:44:45
166202,2490,Withdrawal,375.8,2023-03-09 13:46:57
356579,2490,Deposit,694.3,2024-09-17 04:18:53
389404,2108,Deposit,457.06,2024-01-29 23:39:34
648265,2108,Transfer,300.24,2023-09-21 12:19:42
759760,490,Deposit,377.63,2023-11-09 20:37:12
960919,490,Deposit,135.93,2023-02-01 23:30:57
408581,490,Withdrawal,266.67,2024-02-02 06:46:28
667244,490,Deposit,224.61,2024-06-13 16:50:04
788200,3943,Transfer,498.02,2023-03-25 11:34:00
912391,3943,Credit,525.63,2023-02-20 13:32:45
538019,3943,Credit,499.83,2023-11-26 08:39:46
503637,3943,Deposit,207.13,2023-12-26 13:40:33
736857,3943,Withdrawal,359.45,2024-07-26 03:01:33
966342,1532,Credit,256.88,2023-05-27 17:48:43
695957,1532,Withdrawal,140.82,2024-05-30 06:36:19
580319,1532,Credit,125.88,2024-03-16 23:43:45
444396,1532,Withdrawal,14.45,2023-01-05 03:09:02
407635,1532,Deposit,155.72,2023-09-29 17:43:22
442677,30,Transfer,2.0,2023-04-16 12:14:36
798014,3912,Transfer,133.02,2024-09-16 12:15:49
541147,3912,Transfer,65.66,2023-08-11 23:13:19
447219,2918,Withdrawal,300.06,2024-11-02 00:20:42
671229,2918,Transfer,2.0,2023-11-26 12:45:53
765525,2918,Withdrawal,217.87,2023-07-07 18:08:39
384982,2918,Credit,403.91,2024-08-29 15:17:40
651412,3518,Credit,423.44,2023-01-11 14:27:33
166576,3847,Transfer,341.52,2024-04-07 06:54:22
582335,3847,Transfer,193.61,2023-10-30 09:49:59
164725,3780,Deposit,408.18,2024-07-13 13:39:13
252928,3780,Credit,394.13,2024-05-06 13:37:26
723603,3780,Transfer,383.5,2024-06-29 20:21:25
944265,3780,Deposit,396.27,2024-05-01 20:15:37
287712,3780,Withdrawal,596.85,2023-06-13 21:40:23
481531,2380,Transfer,616.41,2023-03-24 07:28:24
736051,2380,Deposit,297.26,2023-08-24 06:51:12
385942,2380,Credit,190.79,2024-08-06 10:58:26
471201,2130,Withdrawal,236.63,2023-04-26 01:20:10
609940,3321,Deposit,3503.14,2023-05-27 20:21:17
631338,527,Withdrawal,57.77,2024-02-07 00:23:27
966619,3693,Credit,564.09,2023-09-27 13:55:56
263603,3693,Deposit,100.02,2023-04-14 00:16:40
553430,3693,Transfer,455.93,2024-05-09 08:46:11
869969,3693,Credit,324.39,2023-06-10 00:43:28
979658,2357,Deposit,999.12,2023-04-12 10:19:04
867520,2357,Deposit,797.58,2024-04-28 23:48:02
670728,2357,Credit,2.0,2024-01-07 16:11:17
957319,2357,Withdrawal,1201.95,2024-12-09 22:41:50
296247,2357,Deposit,553.16,2024-08-08 22:25:57
173817,1830,Transfer,411.58,2024-07-02 10:16:18
255027,1830,Credit,810.58,2024-02-17 12:32:20
212209,864,Credit,1170.26,2023-03-16 16:55:35
893080,864,Transfer,757.75,2023-05-09 23:47:12
573303,253,Withdrawal,184.72,2023-08-29 22:31:59
771012,253,Credit,218.65,2024-11-29 21:35:58
889449,3152,Withdrawal,403.31,2024-02-26 10:56:49
531962,3152,Deposit,163.06,2024-08-04 08:49:46
642737,3152,Withdrawal,184.44,2024-03-01 23:14:49
804378,491,Withdrawal,48.3,2024-08-22 07:44:57
104610,1444,Transfer,622.52,2023-12-17 22:27:50
309680,1962,Credit,176.05,2024-01-29 03:42:05
162230,2200,Transfer,613.67,2023-04-26 18:42:45
162339,2200,Transfer,973.21,2024-11-15 08:28:42
422347,21,Transfer,101.3,2024-12-11 01:33:05
515051,21,Credit,114.42,2023-08-12 12:14:42
766437,21,Withdrawal,129.64,2023-10-17 18:59:38
618442,423,Withdrawal,194.75,2023-11-18 08:44:16
943478,2089,Transfer,147.44,2023-06-16 05:17:46
327610,2089,Deposit,135.18,2023-07-09 01:48:32
937451,2089,Credit,97.37,2023-09-29 13:05:37
711642,149,Deposit,138.15,2024-10-31 17:47:53
372871,149,Withdrawal,191.48,2024-01-07 06:01:14
903933,149,Transfer,32.5,2023-12-23 11:14:51
221814,981,Deposit,367.93,2024-12-26 07:15:36
263757,3099,Credit,288.64,2024-07-13 23:13:43
258336,3099,Withdrawal,347.05,2023-06-13 07:31:26
462573,1854,Withdrawal,910.12,2024-12-07 10:00:41
507053,2488,Credit,435.27,2024-03-10 05:38:51
188473,2488,Withdrawal,574.4,2024-05-09 04:17:45
980257,1281,Transfer,836.48,2024-07-26 22:08:50
140027,1281,Deposit,1017.82,2023-09-24 05:13:42
206099,1037,Withdrawal,347.28,2023-06-02 02:18:10
735636,1037,Transfer,201.64,2023-12-24 11:22:36
571665,1037,Deposit,324.37,2023-08-22 21:46:07
906647,1350,Withdrawal,403.95,2023-06-22 11:41:24
417296,1350,Credit,519.93,2023-05-14 19:31:49
831255,1837,Credit,126.7,2024-02-10 10:08:18
529739,2672,Credit,116.79,2023-06-18 16:19:31
648870,2672,Transfer,65.94,2023-02-03 21:24:44
940077,669,Deposit,219.51,2023-10-27 23:12:04
524142,669,Transfer,234.87,2023-12-11 19:52:36
929830,669,Transfer,225.54,2023-05-29 19:03:54
244742,669,Withdrawal,451.52,2023-11-30 12:12:50
555203,3679,Withdrawal,499.09,2023-11-14 14:49:18
730332,2512,Credit,266.54,2023-01-20 09:30:15
497411,3147,Deposit,177.39,2024-06-18 20:39:33
581206,3844,Deposit,342.82,2023-01-19 00:14:53
909106,3844,Deposit,383.18,2024-01-28 18:47:09
496401,3844,Credit,613.6,2023-11-12 12:39:08
361148,809,Credit,515.16,2024-02-11 23:36:32
661101,3161,Credit,244.56,2023-02-09 08:36:06
814602,3161,Withdrawal,252.82,2024-07-12 00:50:03
186579,3161,Withdrawal,332.6,2024-04-30 08:16:36
935505,3161,Transfer,373.66,2024-06-19 08:31:53
992730,3161,Transfer,447.68,2024-12-04 01:42:08
859320,2265,Transfer,400.13,2023-12-16 15:27:51
618704,2265,Credit,557.48,2024-11-07 14:36:52
211221,2265,Deposit,584.0,2024-11-25 04:12:38
733731,4,Withdrawal,47.6,2023-12-29 20:45:40
194749,808,Transfer,436.12,2023-06-18 05:40:49
720549,808,Transfer,41.77,2023-01-28 10:03:45
976719,808,Withdrawal,184.55,2024-07-09 10:17:57
912456,2052,Withdrawal,137.11,2024-03-27 09:24:01
574584,2052,Deposit,113.66,2024-09-23 02:47:43
499339,3949,Credit,727.35,2023-01-24 12:09:36
555695,3949,Withdrawal,253.02,2023-06-07 19:47:59
141795,3949,Credit,591.62,2023-03-13 19:04:51
437424,3029,Deposit,278.55,2023-03-17 18:17:40
960154,3029,Withdrawal,232.82,2023-04-07 16:23:13
538622,3749,Credit,360.79,2024-06-06 19:54:52
832935,3749,Transfer,306.49,2024-04-02 15:20:29
276606,3749,Withdrawal,451.52,2023-03-11 05:18:40
287045,3749,Credit,705.6,2023-03-26 14:39:26
756878,3749,Withdrawal,224.52,2024-12-17 21:07:17
422589,2723,Transfer,452.7,2023-01-27 09:18:51
831858,2723,Deposit,595.05,2024-02-28 06:15:17
949157,2723,Withdrawal,572.6,2023-01-11 04:33:42
944058,2723,Withdrawal,565.64,2023-02-10 20:28:33
193627,1154,Withdrawal,103.21,2023-08-19 02:53:14
600758,1154,Deposit,286.63,2023-05-20 21:19:21
234965,1154,Credit,701.68,2023-11-06 13:40:14
456024,2073,Withdrawal,238.66,2024-06-11 02:31:00
868954,2073,Transfer,227.67,2024-06-10 12:08:30
930450,3539,Credit,507.75,2023-11-29 00:56:16
112306,3539,Withdrawal,295.06,2023-02-20 00:45:42
187844,3539,Credit,251.23,2024-05-09 02:58:06
410959,3539,Deposit,494.8,2023-05-06 16:11:01
209731,3539,Deposit,818.58,2023-10-05 23:21:50
581382,3966,Withdrawal,349.73,2024-07-27 21:06:31
351438,3966,Withdrawal,257.95,2024-05-14 08:03:39
997767,1914,Transfer,2.0,2023-09-09 21:38:47
543038,1914,Credit,888.53,2023-01-07 12:08:47
512834,1914,Deposit,281.45,2024-08-15 14:53:36
984597,2839,Withdrawal,682.56,2024-01-29 19:19:52
616859,2839,Deposit,680.34,2023-04-29 17:59:00
564847,2839,Deposit,679.81,2024-01-10 23:11:55
804228,2839,Deposit,357.46,2024-01-23 07:19:10
652990,2839,Transfer,464.96,2024-07-20 17:14:18
855266,114,Transfer,197.68,2023-02-22 06:26:22
664664,114,Credit,218.92,2024-07-18 19:45:11
536227,951,Credit,457.07,2023-09-02 18:23:00
805383,951,Transfer,393.45,2024-11-06 06:19:05
850659,321,Credit,40.93,2023-10-09 22:13:17
593978,3273,Credit,147.81,2024-11-09 22:19:22
197926,3273,Deposit,231.04,2023-02-02 15:56:04
148379,3273,Deposit,234.73,2023-08-25 21:02:46
621367,3611,Deposit,36.15,2023-07-30 21:43:52
264603,3611,Credit,173.93,2023-10-01 08:16:09
734530,3620,Deposit,461.08,2023-08-28 05:27:37
423169,3620,Credit,456.49,2024-11-08 23:04:10
834308,3620,Credit,624.03,2024-04-02 10:09:43
810430,3620,Deposit,526.98,2024-04-29 11:01:36
994142,2296,Withdrawal,511.04,2024-10-04 16:47:00
935172,2296,Credit,821.32,2024-06-28 02:48:06
751735,2296,Deposit,513.79,2023-12-19 21:41:45
830880,2154,Credit,629.75,2023-07-24 15:01:16
638118,2154,Withdrawal,453.88,2024-01-31 17:19:30
936423,2154,Withdrawal,158.04,2024-04-21 14:11:22
920661,2154,Deposit,147.35,2024-11-14 01:58:15
106364,1299,Credit,527.22,2023-04-05 13:20:23
947299,1299,Deposit,82.59,2023-07-09 13:37:45
985181,1299,Withdrawal,134.08,2023-12-14 10:48:03
505749,3449,Credit,2922.46,2024-10-23 15:13:56
826574,3449,Withdrawal,2390.72,2024-11-08 02:44:01
877179,3140,Withdrawal,131.64,2023-03-09 13:14:36
170602,1387,Credit,405.73,2024-11-12 20:16:46
871341,953,Transfer,179.44,2023-01-28 19:40:00
385832,1349,Withdrawal,2.0,2023-10-18 17:28:33
944485,1349,Deposit,89.08,2023-09-11 18:31:27
192560,949,Deposit,372.87,2023-08-06 20:19:00
987640,949,Transfer,216.28,2023-05-05 00:25:22
238512,3144,Withdrawal,620.14,2023-09-19 03:27:58
854945,3144,Credit,358.06,2023-06-18 12:28:52
453437,3144,Transfer,793.67,2023-03-16 07:39:30
412379,3144,Credit,631.35,2024-07-22 17:08:19
826212,3144,Withdrawal,751.48,2023-03-25 22:55:55
555145,3144,Transfer,575.45,2024-09-07 02:11:11
514245,73,Transfer,84.3,2024-05-17 01:08:30
627138,2157,Withdrawal,2288.0,2024-03-09 01:38:31
191077,2157,Deposit,1789.19,2024-08-04 14:21:41
913094,1545,Deposit,487.79,2024-11-02 19:17:06
210685,1545,Credit,411.84,2024-01-19 14:13:19
310975,3075,Deposit,299.13,2023-10-11 04:13:28
337096,508,Credit,259.32,2023-02-11 00:50:40
874172,508,Credit,150.83,2024-04-04 02:58:12
845498,508,Deposit,306.01,2023-11-28 12:57:21
390882,508,Credit,264.26,2024-02-05 07:33:41
662122,2639,Deposit,182.05,2023-03-22 01:55:17
589401,2639,Deposit,303.23,2024-11-30 05:39:31
154924,2639,Credit,2.0,2023-05-12 07:46:28
421261,304,Credit,115.62,2024-09-09 10:11:58
424303,304,Transfer,172.48,2024-07-10 12:38:25
485503,304,Credit,268.68,2024-06-18 15:50:17
845619,2135,Withdrawal,447.43,2023-10-25 14:02:59
617692,2135,Deposit,655.41,2024-03-07 15:21:33
206269,3412,Withdrawal,392.91,2023-10-11 18:07:11
918959,1493,Transfer,98.06,2023-09-10 04:56:37
442492,2540,Transfer,144.98,2023-07-08 00:02:16
360574,2540,Withdrawal,290.64,2023-03-27 06:40:16
305008,2540,Credit,153.35,2023-01-07 16:51:57
731710,2540,Transfer,2.0,2024-07-16 02:11:36
609627,409,Withdrawal,110.73,2023-12-21 13:17:49
700480,409,Credit,166.84,2024-03-20 10:56:43
971344,2485,Credit,812.57,2024-04-30 22:35:55
827154,2485,Transfer,436.16,2023-02-11 16:02:10
970295,2485,Credit,679.07,2023-08-09 18:46:59
416220,2485,Deposit,803.08,2024-04-15 04:07:15
826821,2485,Deposit,2.0,2024-12-04 02:15:06
608357,306,Deposit,263.76,2024-05-12 03:14:53
777141,3214,Transfer,2.0,2024-04-03 10:09:59
100458,3214,Withdrawal,293.07,2023-02-27 18:38:45
918042,3214,Credit,1510.7,2023-09-11 03:36:22
343957,3214,Deposit,353.03,2023-03-18 13:02:30
199822,3214,Credit,278.51,2023-01-20 03:44:09
451187,786,Transfer,170.44,2024-07-07 05:38:54
154238,2269,Transfer,115.12,2024-05-31 12:50:19
458048,2269,Withdrawal,113.58,2024-05-18 15:29:38
375422,2269,Credit,76.09,2023-02-13 10:49:20
157135,1150,Deposit,203.27,2023-05-27 10:03:16
663941,1150,Transfer,2.0,2023-08-04 04:45:46
349713,1150,Withdrawal,253.93,2023-03-10 22:20:27
437486,1150,Withdrawal,136.0,2023-01-27 13:44:19
391676,1150,Withdrawal,2.0,2023-02-26 13:04:34
970713,205,Withdrawal,151.12,2024-01-02 12:39:05
177161,1128,Transfer,186.45,2023-10-02 09:16:32
800995,1128,Withdrawal,319.05,2024-01-21 13:35:15
861873,1128,Credit,111.39,2024-10-01 02:17:33
726562,2544,Credit,132.63,2023-02-03 12:34:24
636799,2544,Credit,541.48,2023-07-28 11:19:42
746699,2062,Transfer,501.13,2023-05-13 15:28:13
908089,2062,Deposit,673.13,2023-03-04 17:10:02
370481,1907,Credit,102.82,2024-10-13 02:36:44
449837,669,Withdrawal,317.67,2023-03-09 16:10:14
607996,669,Deposit,540.23,2024-11-18 20:35:13
624463,2778,Transfer,339.14,2023-12-18 07:02:12
686033,1141,Credit,72.59,2024-08-04 13:14:59
779822,1141,Deposit,168.78,2023-03-30 01:51:11
621551,1141,Withdrawal,210.69,2024-09-09 20:26:14
443804,2228,Withdrawal,65.32,2024-11-04 01:06:23
176869,2228,Deposit,152.21,2024-08-12 18:33:01
921010,2228,Deposit,123.73,2024-05-29 19:35:29
743954,502,Deposit,181.0,2024-05-26 17:29:35
989336,502,Transfer,161.71,2024-07-31 21:41:57
792640,502,Credit,213.91,2023-09-24 21:28:06
638440,502,Transfer,195.52,2023-07-01 03:24:01
265235,663,Credit,269.38,2023-07-19 20:08:37
148364,663,Deposit,597.54,2024-07-30 01:33:32
241887,663,Deposit,331.41,2024-06-04 03:11:04
662794,663,Credit,657.67,2023-10-20 06:06:27
287206,3868,Withdrawal,979.03,2024-11-23 08:39:41
239518,3641,Credit,298.77,2024-08-09 05:23:47
733286,3641,Transfer,264.89,2024-04-28 07:23:48
153969,1289,Deposit,372.24,2023-12-23 11:21:12
793808,1289,Withdrawal,71.48,2023-09-13 21:36:05
742610,1289,Transfer,367.21,2023-12-18 12:29:59
429963,1289,Credit,266.51,2023-03-05 22:08:22
597378,570,Credit,168.75,2024-12-14 04:11:50
121710,570,Deposit,76.1,2023-12-18 09:00:31
382037,570,Credit,266.68,2024-01-27 02:54:18
259518,705,Deposit,19.1,2024-11-03 12:25:27
910660,705,Withdrawal,341.07,2024-06-24 04:12:24
121516,1965,Deposit,1112.04,2024-02-05 13:49:05
998461,1965,Transfer,365.82,2023-01-20 21:41:36
649260,2592,Credit,349.21,2024-12-08 22:58:51
141616,2592,Transfer,259.73,2023-05-06 02:22:30
649724,2592,Withdrawal,124.52,2023-02-07 10:50:33
531246,1777,Withdrawal,99.57,2024-12-10 09:53:47
178975,3112,Withdrawal,221.46,2024-02-11 07:26:08
188834,3112,Withdrawal,242.58,2024-08-08 19:37:50
470970,3112,Credit,118.83,2023-01-09 03:37:52
655322,2874,Withdrawal,558.21,2024-09-23 06:52:30
914651,2874,Withdrawal,952.04,2023-10-02 21:56:47
840514,3455,Deposit,745.18,2023-02-05 08:10:08
957136,3455,Transfer,301.68,2023-12-25 07:17:56
901084,1546,Credit,1261.82,2024-06-22 06:28:47
439395,1546,Credit,1163.11,2023-01-07 08:16:54
472896,1546,Transfer,1316.11,2023-06-02 23:22:59
614362,1546,Withdrawal,576.77,2024-08-11 20:11:16
185025,1546,Withdrawal,1021.02,2023-09-19 07:47:11
322115,1546,Credit,1133.43,2023-04-01 18:47:32
708981,457,Transfer,120.3,2024-03-30 20:13:31
880016,719,Credit,166.07,2023-04-04 19:16:44
794227,719,Withdrawal,66.73,2024-04-18 01:57:38
885678,719,Transfer,239.97,2024-07-27 23:04:57
946414,719,Credit,165.57,2024-09-04 18:40:59
899345,719,Withdrawal,168.03,2024-12-06 12:29:16
803230,3522,Credit,568.31,2024-02-07 18:17:34
516290,3522,Transfer,569.07,2023-01-21 00:06:33
130227,3522,Deposit,1268.76,2024-07-09 11:52:51
813106,3522,Transfer,1274.77,2023-08-09 23:58:56
743001,3522,Deposit,681.87,2023-11-18 10:31:56
928398,3522,Withdrawal,695.57,2023-06-12 20:31:44
248805,2160,Credit,184.48,2024-03-11 03:10:31
565895,2160,Credit,226.04,2023-06-11 07:12:43
431301,171,Withdrawal,155.83,2024-08-28 19:05:19
989023,1588,Withdrawal,791.99,2023-02-18 18:07:13
190002,1588,Credit,636.89,2023-10-24 18:26:35
600009,1588,Transfer,1189.95,2023-10-28 10:22:05
980309,1588,Transfer,1163.58,2024-09-19 16:01:45
638506,1588,Credit,1159.06,2023-09-02 07:11:03
962869,3855,Deposit,389.48,2024-01-13 20:26:34
322071,3855,Transfer,298.96,2024-10-29 12:58:04
759192,3328,Credit,728.33,2023-06-30 04:07:25
779184,3472,Transfer,529.13,2024-06-07 09:20:38
714304,3472,Deposit,736.97,2024-04-29 04:57:35
327190,3472,Deposit,774.91,2023-12-01 01:09:30
274705,3472,Withdrawal,546.59,2023-07-03 16:08:08
444641,3472,Deposit,454.14,2024-09-07 08:49:39
391626,3472,Withdrawal,922.62,2023-02-06 04:25:41
345192,2073,Deposit,618.84,2023-08-09 11:32:33
958178,2073,Deposit,851.13,2023-12-14 23:14:57
726765,2234,Withdrawal,2.0,2024-05-22 00:27:51
997138,2234,Transfer,604.62,2024-11-21 06:45:29
953450,2234,Credit,353.14,2023-12-14 23:30:09
222922,2234,Withdrawal,491.15,2024-12-18 16:25:40
392501,1049,Transfer,397.83,2023-08-07 14:27:20
139729,1049,Withdrawal,147.84,2024-07-05 19:35:16
335278,1049,Credit,200.09,2023-04-14 08:51:44
896860,1049,Withdrawal,175.86,2024-06-29 20:43:09
121065,2063,Deposit,138.82,2024-04-15 11:50:07
358678,2063,Transfer,134.22,2023-08-29 08:54:30
147185,3447,Withdrawal,1155.39,2023-02-23 14:04:36
516800,3447,Withdrawal,339.14,2024-01-27 12:22:43
754306,3447,Credit,1531.52,2023-06-01 00:10:31
839116,2533,Credit,81.21,2024-09-16 12:20:34
293313,2533,Transfer,86.12,2024-05-23 14:32:03
573126,3767,Deposit,258.93,2023-11-14 20:06:43
377149,3767,Withdrawal,228.49,2023-05-19 13:56:07
877028,3767,Withdrawal,238.94,2023-05-19 19:55:03
113558,1263,Transfer,663.97,2023-05-02 04:05:04
781912,1263,Withdrawal,672.14,2023-07-25 11:04:22
547895,1263,Withdrawal,579.8,2023-01-07 09:15:49
137315,1263,Deposit,146.51,2023-01-07 17:52:33
715636,827,Transfer,480.21,2023-01-14 18:26:24
827946,827,Deposit,445.25,2023-10-26 00:52:14
345973,3520,Credit,190.02,2024-06-20 19:05:12
613219,3520,Withdrawal,332.24,2024-07-12 10:09:42
303465,3520,Transfer,172.84,2024-06-30 05:04:33
233820,3520,Withdrawal,374.32,2023-10-01 16:33:46
473773,3739,Transfer,483.82,2024-03-10 09:41:55
944002,3739,Deposit,613.26,2023-03-09 12:54:11
815471,275,Transfer,17.24,2024-05-29 21:40:34
626945,275,Deposit,220.91,2024-06-20 01:32:16
852610,3810,Deposit,2086.32,2024-12-19 22:54:15
244139,3810,Credit,879.01,2023-03-22 00:41:33
416898,3810,Withdrawal,2961.1,2024-02-25 04:35:17
591667,3810,Withdrawal,2808.08,2023-01-30 20:26:19
883098,3810,Credit,2743.31,2023-12-08 08:27:44
456255,3810,Credit,3654.59,2023-01-13 18:07:16
146653,3810,Deposit,2940.61,2024-11-10 05:55:05
468370,3228,Deposit,519.43,2023-10-29 07:34:45
734848,3228,Transfer,538.59,2023-02-21 07:31:49
198390,3228,Transfer,713.77,2024-10-28 14:32:28
716610,3228,Withdrawal,871.74,2023-10-07 15:12:58
789855,1679,Credit,529.24,2024-05-20 01:01:47
336885,1679,Credit,837.67,2024-06-29 21:11:01
183961,857,Credit,977.7,2023-03-01 11:06:36
750777,857,Transfer,1241.51,2024-02-24 09:00:52
701207,857,Transfer,973.84,2024-02-21 02:44:41
336165,857,Deposit,845.87,2024-08-29 11:01:46
399999,857,Withdrawal,1283.76,2024-01-17 03:10:37
663390,857,Withdrawal,1469.82,2024-08-07 10:08:39
117239,250,Withdrawal,85.88,2024-06-29 19:24:58
902663,250,Withdrawal,144.42,2024-09-25 14:37:37
214847,250,Transfer,70.6,2023-06-16 19:08:43
658455,250,Withdrawal,94.06,2024-12-14 10:21:32
569037,2184,Withdrawal,685.35,2024-10-19 09:25:45
252462,746,Deposit,691.26,2024-11-18 22:02:14
542240,1404,Deposit,285.66,2023-03-08 20:26:11
396377,1404,Transfer,226.36,2024-04-14 06:29:36
819855,2546,Credit,411.51,2024-08-16 03:22:25
693664,1953,Deposit,523.6,2023-08-19 10:29:58
240651,1953,Credit,395.55,2023-07-03 08:44:40
470216,1953,Withdrawal,712.86,2023-11-08 03:20:08
594228,1953,Withdrawal,582.46,2024-04-20 10:22:39
294311,2779,Withdrawal,252.55,2024-07-06 22:32:38
513162,2482,Withdrawal,1324.31,2023-10-18 01:38:41
647946,1810,Deposit,759.59,2024-12-08 19:24:36
493227,1353,Deposit,390.52,2024-09-05 12:16:30
160984,1353,Transfer,20.88,2023-09-06 17:51:18
902351,1353,Transfer,254.37,2023-08-18 11:27:53
726993,1353,Deposit,330.01,2024-05-23 06:48:04
808063,3473,Deposit,249.91,2024-03-20 20:50:49
543308,3496,Withdrawal,103.49,2024-10-27 22:01:54
126807,3496,Transfer,65.63,2023-05-13 20:41:52
762749,3496,Credit,204.69,2024-01-02 01:53:47
305510,420,Deposit,227.59,2024-01-19 15:10:43
244639,420,Withdrawal,141.35,2024-11-12 19:48:32
322241,3818,Withdrawal,402.54,2024-07-05 22:43:54
565299,3915,Credit,381.25,2023-06-19 10:04:20
476512,3534,Withdrawal,228.09,2024-08-03 17:39:33
225566,3534,Deposit,195.26,2023-03-02 16:23:33
570732,3182,Transfer,45.59,2023-09-13 19:55:48
505607,3182,Credit,689.74,2024-12-24 15:45:28
589486,3190,Transfer,315.8,2023-04-29 20:07:29
644655,3190,Deposit,230.08,2024-11-11 00:13:08
613706,2296,Withdrawal,710.74,2023-04-18 14:31:58
755622,2296,Withdrawal,154.56,2023-03-05 10:53:40
259072,2296,Credit,405.43,2023-09-08 01:17:06
768963,2649,Deposit,743.21,2023-02-13 07:18:52
676896,2649,Deposit,499.96,2024-06-09 14:21:55
841425,2649,Deposit,475.05,2024-01-10 16:29:21
