loan_id,customer_id,loan_amount,loan_purpose,due_date,paid_off_date
4075,1863,9600.0,wedding,2026-07-20,2024-01-31
4076,3074,12000.0,small_business,2027-07-27,2024-03-11
4077,2691,18825.0,car,2026-08-17,2024-06-02
4078,2354,5000.0,small_business,2027-03-19,2024-06-27
4079,503,3000.0,credit_card,2027-09-01,2024-07-17
4080,1201,4500.0,small_business,2026-03-28,2024-10-11
4081,3896,10000.0,debt_consolidation,2026-07-30,2024-06-14
4082,2674,6000.0,debt_consolidation,2027-08-21,2024-06-07
4083,1583,4800.0,debt_consolidation,2027-01-12,2024-08-24
4084,2444,5000.0,debt_consolidation,2026-02-13,2024-05-01
4085,2446,7200.0,debt_consolidation,2026-06-11,2024-01-14
4086,3203,4800.0,major_purchase,2027-10-24,2024-02-10
4087,3870,27050.0,debt_consolidation,2026-11-26,2024-08-09
4088,198,4000.0,major_purchase,2027-08-04,2024-04-03
4089,1813,16000.0,debt_consolidation,2027-04-27,2024-03-25
4090,1008,3500.0,debt_consolidation,2026-03-14,2024-09-08
4091,803,18625.0,major_purchase,2027-09-01,2024-10-24
4092,282,7200.0,debt_consolidation,2027-07-12,2024-02-04
4093,171,4800.0,debt_consolidation,2026-10-11,2024-05-14
4094,2862,20000.0,debt_consolidation,2026-01-03,2024-08-22
4095,730,30225.0,major_purchase,2026-08-27,2024-08-26
4096,3833,10000.0,credit_card,2027-07-08,2024-02-08
4097,1300,12700.0,debt_consolidation,2027-01-28,2024-11-28
4098,603,4500.0,debt_consolidation,2026-01-28,2024-02-12
4099,2865,20000.0,debt_consolidation,2027-05-16,2024-02-29
4100,471,12000.0,major_purchase,2026-02-11,2024-10-16
4101,2064,13250.0,credit_card,2027-07-24,2024-07-18
4102,3230,5000.0,debt_consolidation,2027-01-15,2024-07-18
4103,1608,11000.0,debt_consolidation,2026-01-27,2024-03-22
4104,947,1000.0,other,2027-12-25,2024-07-26
4105,3174,23000.0,debt_consolidation,2026-12-20,2024-03-07
4106,822,9500.0,small_business,2027-11-09,2024-05-19
4107,2145,7300.0,debt_consolidation,2027-04-25,2024-03-14
4108,561,20000.0,credit_card,2027-01-26,2024-07-16
4109,2105,12300.0,debt_consolidation,2027-08-17,2024-01-18
4110,1184,4000.0,housing-related,2027-05-16,2024-09-12
4111,681,8000.0,housing-related,2026-02-18,2024-01-27
4112,3068,12000.0,housing-related,2026-05-13,2024-10-26
4113,2377,7500.0,debt_consolidation,2026-05-29,2024-02-10
4114,3596,8000.0,debt_consolidation,2027-06-13,2024-01-21
4115,1125,5000.0,debt_consolidation,2026-08-07,2024-09-03
4116,763,2500.0,credit_card,2027-06-24,2024-11-07
4117,440,25000.0,debt_consolidation,2027-06-24,2024-08-22
4118,3941,10000.0,debt_consolidation,2026-01-22,2024-07-26
4119,1907,12000.0,credit_card,2026-09-27,2024-08-17
4120,640,30000.0,debt_consolidation,2026-08-04,2024-02-23
4121,977,10000.0,debt_consolidation,2027-04-16,2024-11-08
4122,2711,12000.0,debt_consolidation,2027-04-25,2024-05-01
4123,3337,14400.0,small_business,2026-03-10,2024-01-27
4124,2906,15000.0,debt_consolidation,2027-09-05,2024-03-01
4125,1633,16000.0,debt_consolidation,2027-06-16,2024-08-19
4126,113,24000.0,major_purchase,2027-12-03,2024-08-05
4127,2720,6525.0,major_purchase,2027-07-28,2024-04-18
4128,2466,35000.0,debt_consolidation,2026-08-05,2024-07-14
4129,1848,12000.0,credit_card,2026-06-06,2024-04-01
4130,1732,20000.0,housing-related,2027-10-30,2024-07-16
4131,871,7000.0,debt_consolidation,2027-04-02,2024-08-20
4132,3320,6000.0,debt_consolidation,2027-03-10,2024-07-07
4133,3137,8000.0,housing-related,2026-08-22,2024-12-28
4134,3555,12000.0,other,2027-04-23,2024-07-17
4135,1266,4000.0,credit_card,2027-03-17,2024-06-07
4136,1408,9000.0,debt_consolidation,2027-04-25,2024-01-30
4137,3269,6000.0,major_purchase,2026-01-27,2024-07-22
4138,3496,7200.0,major_purchase,2026-09-06,2024-01-18
4139,2684,12000.0,medical,2027-03-01,2024-10-24
4140,1067,10000.0,debt_consolidation,2027-02-11,2024-09-30
4141,1942,8000.0,small_business,2026-11-13,2024-08-23
4142,872,8000.0,debt_consolidation,2027-06-21,2024-02-12
4143,1219,12000.0,debt_consolidation,2026-02-12,2024-07-29
4144,1374,5750.0,debt_consolidation,2027-08-25,2024-04-03
4145,737,14400.0,credit_card,2027-06-13,2024-06-29
4146,1724,16000.0,debt_consolidation,2027-08-18,2024-01-15
4147,3237,4750.0,credit_card,2027-06-19,2024-05-23
4148,1055,16000.0,major_purchase,2027-02-19,2024-05-04
4149,2077,23850.0,housing-related,2027-03-09,2024-05-18
4150,3603,30225.0,credit_card,2026-07-11,2024-04-06
4151,2043,13200.0,credit_card,2027-07-03,2024-02-21
4152,683,15000.0,debt_consolidation,2027-06-21,2024-10-01
4153,1223,7350.0,credit_card,2027-08-12,2024-04-21
4154,3331,25200.0,debt_consolidation,2026-07-12,2024-03-28
4155,1931,10500.0,debt_consolidation,2026-03-14,2024-04-21
4156,322,12700.0,debt_consolidation,2026-04-23,2024-12-09
4157,1338,32550.0,debt_consolidation,2026-08-24,2024-09-30
4158,413,12000.0,credit_card,2027-10-01,2024-04-28
4159,3859,18000.0,credit_card,2026-10-18,2024-02-05
4160,1477,21700.0,car,2026-01-17,2024-07-27
4161,236,19000.0,debt_consolidation,2026-06-15,2024-02-13
4162,905,4325.0,credit_card,2026-12-31,2024-08-16
4163,2585,9000.0,major_purchase,2026-09-11,2024-08-17
4164,446,4500.0,credit_card,2027-02-20,2024-03-19
4165,1274,5000.0,debt_consolidation,2026-05-02,2024-12-31
4166,21,20000.0,housing-related,2027-01-20,2024-07-25
4167,2275,25000.0,debt_consolidation,2027-10-29,2024-11-17
4168,65,25000.0,debt_consolidation,2026-02-02,2024-09-09
4169,2883,25000.0,debt_consolidation,2027-10-18,2024-02-26
4170,938,2800.0,credit_card,2026-02-28,2024-11-28
4171,313,7000.0,debt_consolidation,2026-08-05,2024-10-30
4172,3964,7000.0,major_purchase,2026-07-13,2024-06-01
4173,1062,2500.0,credit_card,2026-01-13,2024-03-14
4174,3768,5000.0,housing-related,2026-04-07,2024-11-20
4175,273,17500.0,other,2027-07-18,2024-01-23
4176,3087,12000.0,major_purchase,2027-04-11,2024-01-11
4177,1367,3000.0,debt_consolidation,2027-09-21,2024-08-19
4178,1751,13475.0,credit_card,2027-06-27,2024-10-11
4179,534,10000.0,major_purchase,2027-09-14,2024-04-09
4180,2605,10000.0,debt_consolidation,2027-03-01,2024-03-15
4181,3077,17000.0,debt_consolidation,2026-12-28,2024-08-24
4182,2504,6000.0,housing-related,2027-05-21,2024-04-06
4183,3796,7200.0,small_business,2027-08-01,2024-02-25
4184,1379,10000.0,other,2026-09-24,2024-04-26
4185,3710,10000.0,debt_consolidation,2027-01-26,2024-06-19
4186,702,18775.0,debt_consolidation,2026-11-19,2024-12-29
4187,3487,20000.0,debt_consolidation,2027-01-17,2024-02-09
4188,1318,5000.0,credit_card,2027-03-06,2024-02-19
4189,1758,12000.0,housing-related,2026-10-21,2024-08-26
4190,156,35000.0,debt_consolidation,2027-03-05,2024-06-05
4191,2384,5950.0,debt_consolidation,2026-09-28,2024-06-20
4192,986,10000.0,debt_consolidation,2027-08-15,2024-07-18
4193,697,6500.0,other,2026-04-21,2024-04-24
4194,1770,4000.0,small_business,2026-06-27,2024-08-29
4195,2921,16800.0,debt_consolidation,2026-08-27,2024-09-15
4196,2094,14675.0,debt_consolidation,2026-11-19,2024-11-18
4197,3062,6000.0,credit_card,2026-06-17,2024-02-01
4198,1155,17000.0,major_purchase,2026-07-29,2024-02-11
4199,221,7000.0,credit_card,2027-01-31,2024-03-04
4200,2575,2200.0,debt_consolidation,2026-01-06,2024-09-15
4201,334,4750.0,wedding,2026-02-06,2024-06-21
4202,596,2200.0,debt_consolidation,2026-11-13,2024-01-23
4203,2873,8575.0,credit_card,2027-04-22,2024-12-05
4204,88,15000.0,debt_consolidation,2026-06-14,2024-06-07
4205,3900,18000.0,medical,2026-03-23,2024-12-10
4206,922,20000.0,debt_consolidation,2027-02-20,2024-05-13
4207,1264,7000.0,other,2027-07-23,2024-02-29
4208,1568,4000.0,debt_consolidation,2026-06-18,2024-08-25
4209,1877,11000.0,credit_card,2026-05-04,2024-01-22
4210,1534,22750.0,major_purchase,2027-04-24,2024-04-13
4211,1423,15000.0,major_purchase,2026-05-31,2024-03-14
4212,1295,11975.0,major_purchase,2027-08-08,2024-05-28
4213,2840,7500.0,debt_consolidation,2026-08-16,2024-12-11
4214,3632,2200.0,credit_card,2026-01-04,2024-09-23
4215,1550,2000.0,debt_consolidation,2027-06-01,2024-01-03
4216,2911,6000.0,debt_consolidation,2027-05-06,2024-02-16
4217,284,32400.0,debt_consolidation,2026-04-29,2024-12-16
4218,3758,15000.0,housing-related,2026-04-10,2024-11-14
4219,3779,15000.0,debt_consolidation,2027-03-27,2024-10-09
4220,3543,25000.0,debt_consolidation,2027-10-05,2024-05-04
4221,3657,14400.0,credit_card,2027-06-19,2024-08-06
4222,818,5000.0,small_business,2026-01-05,2024-10-30
4223,2411,18000.0,debt_consolidation,2026-06-13,2024-05-01
4224,1226,13000.0,debt_consolidation,2026-02-28,2024-08-12
4225,2052,7500.0,debt_consolidation,2027-10-27,2024-06-11
4226,1260,7000.0,debt_consolidation,2027-11-26,2024-04-02
4227,3202,30000.0,other,2026-05-16,2024-11-28
4228,2859,6000.0,debt_consolidation,2027-03-25,2024-03-16
4229,3095,10000.0,medical,2027-01-04,2024-07-18
4230,2540,11200.0,debt_consolidation,2026-07-09,2024-02-17
4231,3251,12800.0,debt_consolidation,2026-11-08,2024-11-24
4232,1674,12375.0,medical,2027-03-17,2024-03-29
4233,672,10000.0,debt_consolidation,2027-12-28,2024-12-11
4234,3305,9600.0,debt_consolidation,2027-04-25,2024-03-03
4235,1003,25000.0,other,2027-11-07,2024-07-29
4236,3454,8250.0,debt_consolidation,2027-03-09,2024-05-05
4237,3764,16000.0,credit_card,2026-08-19,2024-01-10
4238,151,32400.0,credit_card,2026-06-23,2024-12-05
4239,2975,5900.0,debt_consolidation,2027-08-29,2024-01-05
4240,3973,8000.0,debt_consolidation,2026-06-13,2024-04-18
4241,1376,7200.0,debt_consolidation,2026-11-24,2024-10-30
4242,2279,20000.0,credit_card,2026-09-02,2024-11-03
4243,3715,12000.0,other,2026-10-31,2024-12-09
4244,2776,4000.0,debt_consolidation,2027-08-25,2024-10-12
4245,1448,24500.0,debt_consolidation,2027-02-22,2024-02-15
4246,2474,30000.0,other,2027-05-28,2024-05-13
4247,3855,3625.0,debt_consolidation,2027-01-23,2024-06-23
4248,348,17000.0,credit_card,2026-12-16,2024-05-02
4249,1624,16000.0,debt_consolidation,2026-11-06,2024-06-12
4250,2589,1000.0,medical,2026-03-23,2024-02-05
4251,3497,3600.0,debt_consolidation,2027-08-24,2024-09-21
4252,2050,6000.0,debt_consolidation,2027-04-16,2024-05-08
4253,3595,13000.0,debt_consolidation,2026-05-02,2024-08-29
4254,1175,16000.0,debt_consolidation,2027-04-11,2024-10-05
4255,164,12000.0,debt_consolidation,2026-02-24,2024-02-12
4256,2318,15650.0,debt_consolidation,2026-09-04,2024-07-27
4257,127,5000.0,debt_consolidation,2027-12-05,2024-11-22
4258,110,14075.0,debt_consolidation,2026-05-01,2024-01-20
4259,3484,2500.0,debt_consolidation,2026-02-12,2024-10-29
4260,2745,7000.0,debt_consolidation,2026-01-02,2024-07-04
4261,576,4500.0,credit_card,2027-12-19,2024-10-25
4262,1334,4000.0,car,2027-04-28,2024-03-16
4263,3893,1600.0,credit_card,2026-05-24,2024-09-13
4264,1561,20000.0,debt_consolidation,2027-04-11,2024-08-30
4265,391,3500.0,debt_consolidation,2026-01-03,2024-10-10
4266,3410,6000.0,debt_consolidation,2027-02-12,2024-08-29
4267,2826,5500.0,medical,2027-02-07,2024-08-14
4268,512,15000.0,debt_consolidation,2027-11-02,2024-12-10
4269,3486,24000.0,credit_card,2026-03-02,2024-03-03
4270,3218,19000.0,medical,2027-10-15,2024-05-06
4271,2625,22000.0,credit_card,2027-02-24,2024-05-26
4272,188,12000.0,debt_consolidation,2026-11-15,2024-05-28
4273,3482,6000.0,vacation,2027-12-26,2024-12-31
4274,3728,15000.0,educational,2027-08-04,2024-12-02
4275,2804,23000.0,debt_consolidation,2026-11-25,2024-04-11
4276,2219,15300.0,credit_card,2026-12-24,2024-05-18
4277,847,20000.0,debt_consolidation,2027-03-15,2024-02-11
4278,3059,6000.0,debt_consolidation,2026-06-21,2024-06-01
4279,1665,10000.0,housing-related,2027-02-07,2024-05-23
4280,2230,9000.0,credit_card,2027-07-28,2024-02-18
4281,3766,15000.0,major_purchase,2026-11-29,2024-08-07
4282,2811,35000.0,housing-related,2026-11-12,2024-11-01
4283,1759,25000.0,credit_card,2026-08-18,2024-04-12
4284,829,20000.0,debt_consolidation,2026-10-29,2024-01-15
4285,2518,15000.0,debt_consolidation,2027-12-28,2024-10-06
4286,2280,13000.0,other,2027-12-16,2024-02-17
4287,2659,9000.0,other,2027-12-15,2024-09-11
4288,3871,15800.0,credit_card,2027-04-06,2024-08-28
4289,3605,9000.0,credit_card,2026-06-08,2024-02-12
4290,3919,17000.0,car,2027-01-01,2024-04-23
4291,115,7200.0,major_purchase,2027-06-22,2024-09-05
4292,1599,26000.0,housing-related,2026-08-28,2024-04-06
4293,1019,3000.0,debt_consolidation,2027-10-09,2024-07-02
4294,1509,20000.0,other,2026-11-07,2024-04-14
4295,1013,1000.0,major_purchase,2026-12-25,2024-08-03
4296,280,7050.0,debt_consolidation,2026-02-06,2024-06-25
4297,3279,8000.0,credit_card,2027-02-12,2024-06-24
4298,3843,11000.0,credit_card,2026-12-19,2024-11-11
4299,105,10000.0,debt_consolidation,2027-10-02,2024-08-22
4300,2089,14000.0,credit_card,2027-08-19,2024-09-24
4301,971,5000.0,debt_consolidation,2027-08-21,2024-01-01
4302,56,12000.0,debt_consolidation,2026-11-24,2024-11-28
4303,865,10000.0,car,2027-11-30,2024-04-13
4304,1962,8000.0,housing-related,2026-02-07,2024-01-25
4305,3360,15000.0,credit_card,2027-10-21,2024-08-20
4306,3552,13475.0,debt_consolidation,2026-09-05,2024-01-28
4307,2565,5000.0,housing-related,2026-12-12,2024-09-30
4308,858,8000.0,credit_card,2027-03-01,2024-12-05
4309,1200,24400.0,debt_consolidation,2027-03-14,2024-03-03
4310,3225,3800.0,debt_consolidation,2026-03-02,2024-12-10
4311,2240,15000.0,debt_consolidation,2027-12-25,2024-08-13
4312,3102,10750.0,debt_consolidation,2026-04-25,2024-01-08
4313,564,16450.0,debt_consolidation,2027-01-01,2024-08-27
4314,1997,3000.0,wedding,2026-07-26,2024-08-24
4315,3231,5000.0,debt_consolidation,2027-05-02,2024-08-04
4316,1689,8500.0,vacation,2027-05-30,2024-11-14
4317,2055,10000.0,debt_consolidation,2027-07-06,2024-04-29
4318,843,14500.0,credit_card,2026-02-03,2024-01-18
4319,2239,35000.0,debt_consolidation,2026-09-13,2024-02-18
4320,989,20000.0,vacation,2026-07-31,2024-02-15
4321,132,5000.0,credit_card,2026-07-20,2024-12-17
4322,1066,8400.0,credit_card,2026-12-08,2024-05-23
4323,3106,9525.0,credit_card,2026-08-19,2024-04-24
4324,3671,10000.0,credit_card,2027-06-26,2024-08-10
4325,3566,14675.0,credit_card,2027-06-28,2024-03-02
4326,731,3000.0,housing-related,2027-01-18,2024-06-01
4327,2907,18225.0,debt_consolidation,2027-12-23,2024-04-05
4328,340,22250.0,debt_consolidation,2026-09-06,2024-02-24
4329,2524,12000.0,major_purchase,2027-03-22,2024-10-13
4330,1515,18000.0,other,2027-11-16,2024-01-13
4331,909,9000.0,major_purchase,2027-12-21,2024-09-12
4332,1846,8000.0,housing-related,2027-02-17,2024-01-20
4333,1447,16000.0,major_purchase,2026-01-14,2024-05-11
4334,496,9000.0,credit_card,2027-09-02,2024-03-22
4335,2844,7750.0,debt_consolidation,2026-09-08,2024-10-17
4336,705,10350.0,debt_consolidation,2027-05-14,2024-09-26
4337,1007,8000.0,debt_consolidation,2027-01-20,2024-10-19
4338,1743,10000.0,debt_consolidation,2027-04-26,2024-02-16
4339,1263,4500.0,debt_consolidation,2027-06-11,2024-06-20
4340,2104,15000.0,debt_consolidation,2026-01-05,2024-05-08
4341,2617,18225.0,debt_consolidation,2026-10-14,2024-01-20
4342,176,13000.0,housing-related,2026-12-27,2024-01-08
4343,307,24000.0,debt_consolidation,2026-05-12,2024-09-15
4344,3200,6000.0,credit_card,2026-04-25,2024-03-01
4345,306,20000.0,credit_card,2026-11-29,2024-11-27
4346,111,12000.0,educational,2027-08-20,2024-03-23
4347,647,3625.0,housing-related,2027-08-27,2024-02-15
4348,3403,8000.0,credit_card,2027-04-04,2024-01-07
4349,2537,17000.0,debt_consolidation,2026-03-17,2024-10-08
4350,618,5650.0,debt_consolidation,2027-06-09,2024-04-06
4351,1535,9000.0,credit_card,2026-10-24,2024-12-17
4352,2222,10000.0,housing-related,2027-11-10,2024-06-05
4353,3124,16000.0,debt_consolidation,2027-06-23,2024-12-19
4354,3185,18000.0,other,2026-03-29,2024-01-22
4355,3483,3600.0,credit_card,2027-10-28,2024-11-14
4356,2021,3225.0,other,2026-04-02,2024-06-05
4357,2117,20000.0,major_purchase,2026-05-11,2024-10-04
4358,1006,22000.0,debt_consolidation,2027-01-12,2024-06-26
4359,259,8000.0,debt_consolidation,2027-08-07,2024-05-29
4360,485,24375.0,debt_consolidation,2026-10-04,2024-06-19
4361,907,7200.0,credit_card,2027-10-22,2024-09-11
4362,2191,12000.0,debt_consolidation,2026-01-23,2024-06-26
4363,356,9000.0,debt_consolidation,2026-06-15,2024-12-23
4364,3564,3000.0,other,2026-09-26,2024-08-15
4365,565,11875.0,credit_card,2026-07-12,2024-09-19
4366,885,15000.0,debt_consolidation,2026-09-07,2024-11-21
4367,2432,5000.0,debt_consolidation,2027-04-04,2024-07-10
4368,3683,12000.0,debt_consolidation,2026-04-30,2024-07-22
4369,2913,28000.0,debt_consolidation,2027-11-15,2024-06-10
4370,3579,10000.0,debt_consolidation,2027-10-07,2024-05-13
4371,1317,9000.0,debt_consolidation,2027-03-26,2024-11-10
4372,2255,12000.0,other,2026-03-24,2024-03-25
4373,899,4800.0,credit_card,2026-06-15,2024-06-18
4374,1897,12000.0,major_purchase,2027-04-20,2024-07-22
4375,1384,6000.0,debt_consolidation,2027-12-13,2024-05-06
4376,3393,4000.0,credit_card,2026-12-01,2024-05-28
4377,3776,9250.0,debt_consolidation,2027-11-10,2024-10-18
4378,3538,5000.0,debt_consolidation,2027-11-02,2024-02-02
4379,2771,10000.0,debt_consolidation,2026-03-27,2024-10-31
4380,250,15000.0,credit_card,2027-07-02,2024-03-01
4381,3428,15000.0,housing-related,2027-01-08,2024-05-21
4382,2609,11050.0,debt_consolidation,2027-02-13,2024-11-15
4383,3866,16000.0,debt_consolidation,2026-05-16,2024-01-24
4384,148,12500.0,debt_consolidation,2027-04-06,2024-04-27
4385,1551,14500.0,debt_consolidation,2026-01-31,2024-02-01
4386,3643,5000.0,debt_consolidation,2027-01-16,2024-06-24
4387,2629,10000.0,housing-related,2026-03-27,2024-12-06
4388,128,11000.0,debt_consolidation,2027-12-29,2024-06-16
4389,727,6000.0,debt_consolidation,2027-03-07,2024-09-26
4390,2678,12000.0,credit_card,2026-10-28,2024-09-17
4391,1702,7000.0,debt_consolidation,2027-05-20,2024-09-24
4392,3662,12000.0,debt_consolidation,2026-06-19,2024-02-03
4393,3244,3600.0,credit_card,2027-07-10,2024-10-03
4394,390,15000.0,debt_consolidation,2027-04-18,2024-09-29
4395,3423,18825.0,debt_consolidation,2026-11-04,2024-03-18
4396,3807,1000.0,debt_consolidation,2027-09-03,2024-01-16
4397,363,15000.0,other,2026-05-16,2024-04-13
4398,1511,7300.0,debt_consolidation,2027-06-23,2024-11-04
4399,1906,24000.0,credit_card,2026-12-06,2024-12-12
4400,3212,25000.0,debt_consolidation,2026-02-24,2024-05-14
4401,1302,5000.0,credit_card,2027-05-15,2024-11-06
4402,2600,15000.0,debt_consolidation,2027-11-03,2024-08-23
4403,230,35000.0,debt_consolidation,2027-05-17,2024-01-08
4404,479,12800.0,credit_card,2026-08-25,2024-10-10
4405,1092,10000.0,debt_consolidation,2027-01-20,2024-09-11
4406,639,16000.0,credit_card,2027-11-08,2024-09-24
4407,1620,10000.0,housing-related,2027-04-21,2024-04-28
4408,1122,7275.0,credit_card,2027-08-31,2024-10-22
4409,3195,12000.0,debt_consolidation,2027-04-27,2024-02-16
4410,3481,10000.0,vacation,2026-08-30,2024-05-20
4411,2525,15000.0,debt_consolidation,2026-07-13,2024-02-23
4412,2408,8000.0,housing-related,2026-09-17,2024-05-31
4413,2638,5600.0,debt_consolidation,2026-04-21,2024-07-17
4414,2896,7400.0,debt_consolidation,2027-03-22,2024-05-31
4415,2827,10000.0,debt_consolidation,2026-10-28,2024-11-20
4416,1520,7125.0,major_purchase,2027-12-11,2024-09-27
4417,3526,18000.0,credit_card,2027-04-05,2024-04-22
4418,622,10000.0,medical,2027-07-10,2024-06-22
4419,1015,7000.0,credit_card,2027-03-10,2024-02-08
4420,2307,12000.0,debt_consolidation,2026-09-20,2024-09-19
4421,773,10000.0,wedding,2026-07-23,2024-06-06
4422,424,16000.0,credit_card,2027-10-30,2024-09-03
4423,883,19500.0,housing-related,2027-09-09,2024-01-08
4424,877,6000.0,major_purchase,2026-03-18,2024-05-23
4425,2788,10000.0,medical,2027-06-05,2024-01-06
4426,3096,1900.0,major_purchase,2027-09-30,2024-11-26
4427,1532,12000.0,debt_consolidation,2027-03-25,2024-01-29
4428,2507,1200.0,debt_consolidation,2027-04-25,2024-10-06
4429,3994,7000.0,credit_card,2026-03-12,2024-05-19
4430,3413,23500.0,debt_consolidation,2027-06-01,2024-07-15
4431,1176,10000.0,debt_consolidation,2027-02-26,2024-03-02
4432,93,5000.0,debt_consolidation,2026-10-03,2024-07-04
4433,3420,12000.0,credit_card,2027-12-30,2024-01-06
4434,266,4000.0,debt_consolidation,2026-11-20,2024-11-07
4435,1781,16000.0,debt_consolidation,2027-12-14,2024-03-01
4436,1537,7000.0,credit_card,2027-05-30,2024-09-11
4437,935,23000.0,debt_consolidation,2026-08-04,2024-01-20
4438,2560,4000.0,housing-related,2027-06-10,2024-08-03
4439,2423,10000.0,credit_card,2026-04-18,2024-02-06
4440,3160,7000.0,debt_consolidation,2026-06-04,2024-09-26
4441,3639,7000.0,housing-related,2027-03-28,2024-12-18
4442,1474,8800.0,debt_consolidation,2027-02-03,2024-10-03
4443,3821,5000.0,debt_consolidation,2027-03-24,2024-09-12
4444,1018,28000.0,credit_card,2027-04-15,2024-02-26
4445,1412,30000.0,debt_consolidation,2026-06-15,2024-10-20
4446,378,10000.0,small_business,2026-07-22,2024-09-27
4447,3905,15000.0,credit_card,2027-06-28,2024-01-11
4448,2876,4325.0,credit_card,2026-12-04,2024-07-24
4449,13,7000.0,credit_card,2027-08-09,2024-03-20
4450,1643,3200.0,other,2026-11-23,2024-07-20
4451,1309,21000.0,debt_consolidation,2027-02-08,2024-09-07
4452,1306,16200.0,debt_consolidation,2026-08-19,2024-04-01
4453,3439,20000.0,debt_consolidation,2026-03-21,2024-02-10
4454,380,21000.0,debt_consolidation,2027-11-20,2024-11-16
4455,815,16800.0,other,2027-01-19,2024-01-13
4456,2401,21850.0,debt_consolidation,2026-06-17,2024-06-19
4457,2053,25000.0,credit_card,2026-05-02,2024-03-08
4458,1238,30000.0,small_business,2027-10-27,2024-06-15
4459,1950,27575.0,credit_card,2027-12-09,2024-12-16
4460,1684,15000.0,debt_consolidation,2026-07-05,2024-07-05
4461,1416,8000.0,debt_consolidation,2026-05-04,2024-09-01
4462,2352,16300.0,debt_consolidation,2026-04-12,2024-12-18
4463,2359,15000.0,housing-related,2027-05-26,2024-09-13
4464,3878,9000.0,debt_consolidation,2027-10-22,2024-05-18
4465,2171,6000.0,credit_card,2027-01-13,2024-01-02
4466,1216,25475.0,debt_consolidation,2026-04-12,2024-08-01
4467,3103,16000.0,debt_consolidation,2026-11-07,2024-07-21
4468,1564,9050.0,debt_consolidation,2027-04-10,2024-12-24
4469,722,13500.0,other,2026-10-13,2024-05-02
4470,3433,12000.0,debt_consolidation,2027-09-29,2024-07-18
4471,3631,4500.0,small_business,2027-03-15,2024-03-06
4472,411,15000.0,debt_consolidation,2026-01-08,2024-10-05
4473,1649,20000.0,wedding,2026-07-07,2024-06-23
4474,3625,22000.0,housing-related,2026-06-05,2024-07-23
4475,832,8000.0,debt_consolidation,2026-11-06,2024-09-28
4476,2744,4000.0,major_purchase,2026-11-29,2024-12-02
4477,1663,20125.0,debt_consolidation,2026-08-08,2024-11-05
4478,2166,25000.0,debt_consolidation,2027-09-02,2024-08-05
4479,1600,15000.0,debt_consolidation,2026-08-01,2024-03-08
4480,3041,5000.0,debt_consolidation,2026-06-29,2024-01-03
4481,2841,3625.0,medical,2027-04-07,2024-01-08
4482,1905,22750.0,debt_consolidation,2026-12-17,2024-06-14
4483,892,11350.0,credit_card,2026-12-23,2024-03-05
4484,3015,10000.0,credit_card,2027-04-22,2024-02-26
4485,2510,14000.0,credit_card,2027-12-14,2024-03-03
4486,3933,15000.0,credit_card,2026-01-08,2024-01-05
4487,76,2000.0,debt_consolidation,2027-12-23,2024-09-05
4488,1661,9600.0,car,2027-12-13,2024-09-02
4489,1539,3600.0,debt_consolidation,2027-03-07,2024-06-11
4490,3665,5500.0,debt_consolidation,2026-12-04,2024-12-03
4491,3171,18000.0,debt_consolidation,2027-04-22,2024-01-30
4492,861,9700.0,credit_card,2027-11-18,2024-02-05
4493,3644,25000.0,debt_consolidation,2026-06-26,2024-01-31
4494,1036,7800.0,housing-related,2027-05-14,2024-05-21
4495,452,4000.0,debt_consolidation,2026-12-15,2024-01-09
4496,205,25000.0,debt_consolidation,2027-02-04,2024-02-13
4497,3365,12000.0,wedding,2027-08-07,2024-03-08
4498,3,35000.0,debt_consolidation,2026-05-13,2024-06-07
4499,1469,7500.0,small_business,2027-02-04,2024-09-21
4500,3733,12000.0,debt_consolidation,2026-06-23,2024-04-09
4501,1544,10000.0,medical,2027-02-24,2024-09-09
4502,1182,15000.0,debt_consolidation,2026-01-12,2024-02-04
4503,101,3000.0,debt_consolidation,2027-08-24,2024-02-29
4504,1215,13250.0,credit_card,2027-10-15,2024-02-27
4505,522,5000.0,debt_consolidation,2027-09-13,2024-06-28
4506,914,15000.0,medical,2027-05-23,2024-09-11
4507,2281,4000.0,educational,2026-11-14,2024-01-02
4508,3888,6000.0,debt_consolidation,2026-07-18,2024-05-12
4509,393,7000.0,medical,2027-12-03,2024-03-06
4510,1604,2200.0,wedding,2027-05-31,2024-03-30
4511,2224,16000.0,debt_consolidation,2026-10-20,2024-01-09
4512,2254,25000.0,debt_consolidation,2026-06-03,2024-03-23
4513,1510,17000.0,small_business,2026-11-21,2024-10-20
4514,2229,18000.0,debt_consolidation,2026-12-22,2024-01-07
4515,3165,1500.0,major_purchase,2027-06-09,2024-08-13
4516,3353,24000.0,other,2027-10-04,2024-11-20
4517,2821,10000.0,other,2026-01-08,2024-04-19
4518,1533,16400.0,credit_card,2027-07-05,2024-12-20
4519,1107,4000.0,housing-related,2026-11-08,2024-09-25
4520,2407,4000.0,credit_card,2026-01-11,2024-08-16
4521,3446,3500.0,debt_consolidation,2026-09-05,2024-02-29
4522,2181,19600.0,credit_card,2027-04-25,2024-07-12
4523,3197,3250.0,debt_consolidation,2026-12-18,2024-10-08
4524,3150,10000.0,debt_consolidation,2027-11-01,2024-02-29
