customer_id,age,job,marital,education,default,balance,debt,income,tenure,nps,dependents,customer_lifetime_value
2864,42,housemaid,married,tertiary,0,291.29,16814.44,3431.9,34,10,3,727.2
2938,45,services,married,secondary,0,291.41,25438.93,4312.19,34,10,3,982.92
1284,39,unknown,single,primary,0,291.41,14547.18,4407.94,27,10,1,941.61
2448,48,unknown,married,unknown,0,291.63,47211.75,3927.34,40,10,4,836.42
3341,63,admin.,married,secondary,0,291.9,11716.89,3641.86,59,7,1,923.45
1943,54,housemaid,married,primary,0,291.98,14820.48,3426.65,41,3,1,935.55
3060,42,self-employed,married,secondary,0,292.35,5354.05,3682.08,36,6,2,560.88
2972,63,technician,single,secondary,0,292.67,2189.33,3892.89,52,1,3,846.19
791,40,admin.,married,unknown,0,292.84,39120.11,3475.46,32,5,0,601.96
3893,35,technician,married,secondary,0,292.92,12851.3,3845.01,28,10,4,550.46
3416,45,entrepreneur,married,primary,0,293.01,14731.66,3289.08,36,0,2,972.36
2203,37,technician,married,secondary,0,293.42,9859.21,3901.39,27,10,3,762.28
3749,57,self-employed,married,primary,0,293.7,17054.56,4119.88,36,7,2,1217.49
2977,55,housemaid,married,secondary,0,294.34,8314.54,3948.5,47,8,3,963.46
1219,24,blue-collar,married,secondary,0,294.57,15035.07,3901.09,36,4,4,415.32
3586,29,technician,married,secondary,0,294.84,13119.52,3629.36,36,8,4,472.48
3038,32,unknown,single,secondary,0,295.78,6496.28,3895.75,22,9,4,598.38
2036,40,self-employed,single,tertiary,0,295.79,2934.05,3790.83,33,10,3,792.44
3126,59,housemaid,married,tertiary,0,296.53,3058.5,3769.8,43,0,2,771.1
3550,38,admin.,married,primary,0,297.01,15821.19,3644.15,34,0,3,762.64
2134,48,admin.,divorced,secondary,0,297.29,126521.44,3782.34,36,9,3,852.52
2126,39,entrepreneur,married,tertiary,0,298.08,5716.62,3534.66,26,0,0,793.74
1161,55,blue-collar,married,primary,0,298.13,14797.89,3712.67,47,10,5,923.1
1019,68,entrepreneur,married,tertiary,0,298.19,6272.97,3709.22,50,9,3,916.61
2099,47,technician,married,primary,0,298.47,26807.9,3432.45,33,8,1,947.65
2182,43,blue-collar,married,secondary,0,298.67,47447.74,4010.77,36,0,1,756.64
850,18,technician,single,secondary,0,299.45,35798.25,3684.12,16,10,2,196.44
1176,40,technician,married,tertiary,0,299.56,9868.56,4452.54,36,9,2,797.82
738,44,technician,married,secondary,0,299.76,7053.97,3920.46,33,6,2,703.44
3713,27,blue-collar,married,secondary,0,300.15,4869.51,3480.21,20,10,3,502.21
984,31,blue-collar,divorced,primary,0,300.18,57257.31,3480.34,16,2,3,492.49
3936,28,unknown,single,secondary,0,300.55,22017.08,3677.7,15,7,0,510.01
2587,32,unknown,married,unknown,0,300.89,42435.05,3752.15,20,4,2,547.43
980,35,services,married,unknown,0,300.98,39765.51,4128.07,22,5,4,980.9
838,28,housemaid,single,secondary,0,301.08,8184.81,3234.06,22,9,4,592.27
1867,42,blue-collar,divorced,secondary,0,301.28,23823.73,4385.62,37,8,1,987.79
3468,32,admin.,single,secondary,0,301.42,79801.81,4219.76,27,0,4,697.26
3092,47,blue-collar,married,secondary,0,301.57,7586.72,4165.4,31,8,1,1285.08
2316,32,entrepreneur,single,tertiary,0,302.23,104717.93,4138.75,36,1,0,723.99
2552,41,blue-collar,married,secondary,0,302.24,10400.14,3440.54,32,8,3,639.73
3392,54,blue-collar,divorced,secondary,0,302.38,10461.11,3930.29,36,6,0,821.43
1975,53,technician,divorced,tertiary,0,302.52,22629.35,3879.97,39,4,1,843.93
1439,32,technician,married,primary,0,302.67,23977.33,3871.46,34,7,5,502.13
1351,47,blue-collar,married,secondary,0,302.73,6216.23,3678.22,46,6,3,898.18
3780,35,blue-collar,married,secondary,0,303.13,22505.36,3786.35,29,10,2,649.63
3207,32,entrepreneur,married,unknown,0,303.94,15873.08,3831.14,36,9,2,463.12
3794,37,unknown,married,primary,0,304.76,10706.43,3821.19,35,1,2,647.28
3921,27,entrepreneur,married,tertiary,0,305.11,2709.75,3710.62,15,10,1,502.98
3431,44,blue-collar,divorced,primary,0,305.19,8886.05,3796.93,43,9,3,555.22
3647,42,self-employed,divorced,secondary,0,305.23,24678.5,4362.92,36,0,3,761.07
1147,32,entrepreneur,married,tertiary,0,305.89,106226.23,4173.66,26,0,5,616.7
3010,29,blue-collar,married,secondary,0,305.89,28920.62,3901.13,16,6,1,504.68
3418,50,admin.,married,secondary,0,306.12,1198.96,3527.48,36,9,1,892.04
942,55,entrepreneur,married,tertiary,0,307.34,7198.53,4038.55,43,9,3,896.44
2245,41,entrepreneur,married,secondary,0,307.34,2405.34,3617.71,30,8,1,646.06
882,30,blue-collar,married,tertiary,0,307.51,16095.95,4271.05,29,5,3,700.66
1001,39,services,married,secondary,0,308.88,4988.5,3674.43,36,7,0,778.7
3717,44,services,married,primary,0,309.75,10918.21,4320.6,41,8,3,887.69
2981,53,blue-collar,married,tertiary,0,309.84,8848.75,4495.83,39,7,1,1133.55
2924,43,self-employed,married,primary,0,311.4,32628.74,3902.72,36,9,3,752.52
3441,44,entrepreneur,married,tertiary,0,311.44,7966.75,3364.69,37,0,4,595.97
2129,59,self-employed,married,tertiary,0,312.15,21055.47,4120.62,48,2,4,993.44
2426,38,technician,married,secondary,0,312.92,16397.75,3874.34,38,0,1,561.6
3058,19,self-employed,single,primary,0,313.51,19010.32,3518.75,21,8,2,176.48
2189,56,services,single,tertiary,0,313.99,2725.97,3776.32,48,3,1,946.99
1339,32,admin.,single,secondary,0,314.34,81576.81,3592.9,23,6,1,580.88
667,38,services,married,secondary,0,314.35,33412.08,3931.33,31,9,5,741.46
2704,35,services,single,secondary,0,314.98,21728.24,4291.42,36,8,3,717.25
3500,40,self-employed,single,secondary,0,315.9,61524.97,4374.45,28,8,3,957.07
1514,49,admin.,single,tertiary,0,316.77,12775.74,3618.43,36,10,2,886.31
1824,36,admin.,married,secondary,0,316.98,37461.25,4560.44,26,10,1,939.67
3950,43,housemaid,married,secondary,0,317.08,5833.63,3617.18,36,10,0,649.13
3234,45,admin.,single,secondary,0,317.23,2344.53,3953.06,36,10,1,842.96
3307,48,entrepreneur,single,primary,0,317.37,46080.34,3539.25,36,5,4,945.59
3786,25,admin.,single,secondary,0,317.41,36840.12,4226.11,36,5,1,651.67
1391,31,blue-collar,single,tertiary,0,317.62,34573.97,4198.71,23,9,2,749.99
1139,46,self-employed,married,primary,0,317.87,44987.73,4120.88,36,3,1,1188.63
3939,58,self-employed,married,tertiary,0,318.67,33269.57,4228.33,36,7,3,1227.55
3705,32,entrepreneur,married,tertiary,0,318.82,55466.94,4089.9,19,7,2,689.67
1489,39,services,single,secondary,0,318.96,72097.2,3937.07,31,7,4,692.78
1036,39,services,married,primary,0,319.27,5773.84,3721.63,36,8,4,774.02
1006,58,self-employed,married,secondary,0,320.33,25898.97,4188.17,36,9,2,1034.46
2623,37,unknown,divorced,tertiary,0,321.21,12190.85,4099.47,29,2,2,849.85
874,58,entrepreneur,married,secondary,0,321.34,13078.62,4356.51,36,5,3,1025.8
891,53,housemaid,married,secondary,0,322.5,5391.22,3796.35,36,8,4,871.67
3229,66,unknown,divorced,tertiary,0,322.68,43649.42,4046.88,54,7,4,773.65
1860,44,housemaid,married,secondary,0,323.02,12934.49,3737.04,35,10,3,786.49
3220,42,technician,married,tertiary,0,323.14,13384.04,3636.28,39,5,1,738.31
2901,26,technician,married,tertiary,0,323.3,39476.02,4415.49,25,8,3,690.57
2645,45,technician,married,primary,0,324.2,20478.42,4316.57,39,10,3,1011.48
3505,25,technician,married,tertiary,0,324.59,37185.37,4267.56,36,10,3,624.78
2736,56,admin.,married,primary,0,325.47,19742.47,4460.21,43,10,2,1117.64
2145,40,blue-collar,single,tertiary,0,326.26,59063.17,4431.94,36,10,2,778.79
2127,32,entrepreneur,married,tertiary,0,326.68,6215.91,3844.25,24,8,3,459.72
2288,41,self-employed,single,primary,0,326.77,12299.03,4365.06,39,10,3,854.07
3492,32,blue-collar,married,secondary,0,327.51,7420.29,3678.51,30,9,2,569.07
3493,55,self-employed,divorced,secondary,0,327.62,38935.38,4203.46,41,0,3,1131.29
2196,27,entrepreneur,single,tertiary,0,328.25,15055.3,3969.33,19,10,0,469.97
937,50,admin.,married,tertiary,0,328.66,13891.86,3759.36,41,3,3,940.67
2797,35,blue-collar,divorced,tertiary,0,328.98,23282.71,4249.19,36,3,3,884.0
3395,53,admin.,married,secondary,0,329.59,31705.58,3675.1,38,0,1,846.09
1657,39,technician,married,secondary,0,329.78,24983.88,4052.06,36,2,2,686.55
3272,30,technician,single,secondary,0,329.88,5632.13,4117.93,23,10,3,613.17
3191,35,services,single,tertiary,0,330.48,6833.92,3729.52,22,3,3,598.78
1010,37,blue-collar,single,secondary,0,330.53,9381.53,3992.57,19,6,0,628.58
1138,48,services,married,primary,0,330.54,6980.62,4193.43,38,1,3,1077.09
1766,55,unknown,married,primary,0,331.57,32097.2,3793.4,50,10,2,872.57
3466,33,self-employed,married,secondary,0,332.73,2559.81,3659.13,27,10,1,510.04
3673,45,technician,married,tertiary,0,333.49,16017.09,3914.37,36,8,2,869.3
659,40,technician,married,tertiary,0,334.53,21919.54,3793.82,28,7,1,616.91
2949,33,unknown,married,secondary,0,334.67,25036.88,3935.8,19,10,2,512.97
3391,22,blue-collar,single,secondary,0,334.77,8524.17,3637.68,36,7,4,387.52
1893,59,technician,single,tertiary,0,334.89,29899.25,4095.59,42,8,0,1038.14
3028,38,self-employed,single,tertiary,0,335.94,45989.52,3292.74,31,0,1,727.43
1381,59,self-employed,divorced,primary,0,335.96,11520.3,3729.54,48,0,0,916.24
1772,39,unknown,married,tertiary,0,336.16,17948.21,4073.17,24,8,2,673.42
1129,41,technician,married,tertiary,0,337.35,10311.19,3792.1,28,10,1,727.44
986,40,blue-collar,single,tertiary,0,337.48,93867.22,3660.05,20,2,3,794.46
1397,40,entrepreneur,married,primary,0,337.67,67122.42,4165.78,36,10,2,760.72
2474,45,entrepreneur,single,tertiary,0,338.02,5159.33,3846.06,36,10,2,881.88
1291,50,entrepreneur,single,secondary,0,339.49,7421.12,4588.1,36,10,2,1059.61
2265,39,self-employed,divorced,tertiary,0,339.71,5280.61,4013.75,36,10,2,552.53
715,51,unknown,single,tertiary,0,340.24,15200.63,4173.34,41,3,4,1041.9
2295,37,admin.,married,secondary,0,340.28,14866.18,3997.82,36,6,3,726.77
3194,50,admin.,married,secondary,0,340.79,15781.93,4436.97,36,3,2,1005.26
1712,39,services,single,secondary,0,341.49,85289.19,4373.66,29,10,5,815.78
2025,43,technician,single,secondary,0,341.78,52955.58,3853.46,36,5,2,569.72
3434,32,self-employed,married,secondary,0,341.84,18475.72,3491.59,36,10,4,569.41
1253,39,unknown,married,tertiary,0,342.02,3096.1,4427.67,32,7,3,864.23
3097,43,self-employed,single,primary,0,342.49,8845.2,4014.47,28,10,1,751.62
1120,38,self-employed,married,tertiary,0,342.49,7142.76,3834.16,36,10,2,762.83
1889,44,services,single,primary,0,343.77,30890.68,3457.93,36,9,1,591.32
2010,31,unknown,married,secondary,0,343.84,61387.96,4450.5,22,10,4,660.28
3514,26,admin.,single,secondary,0,344.23,103817.28,4085.64,17,10,1,649.65
3720,50,entrepreneur,married,secondary,0,344.56,14279.35,4296.29,32,4,3,1030.07
2682,24,entrepreneur,divorced,secondary,0,344.61,51662.87,4241.81,10,1,3,603.14
669,47,technician,married,secondary,0,345.06,11095.22,3487.54,27,0,2,776.13
1316,20,technician,single,primary,0,345.17,7772.43,4518.16,36,9,2,179.31
3844,36,self-employed,married,primary,0,345.56,64295.62,4318.97,27,3,0,719.98
3960,48,unknown,married,secondary,0,345.93,65654.58,4287.95,36,8,4,1246.79
3212,29,blue-collar,married,secondary,0,345.99,22341.67,3976.97,36,10,3,506.24
1821,32,unknown,married,secondary,0,346.16,10470.78,3750.98,36,0,2,568.18
2875,34,entrepreneur,single,tertiary,0,346.49,18673.79,4005.61,21,10,1,513.2
797,33,unknown,married,tertiary,0,347.32,15965.69,3741.17,36,4,1,475.81
2859,41,technician,single,primary,0,347.74,7233.26,4133.22,29,10,0,1029.86
3050,35,blue-collar,married,tertiary,0,347.85,38886.29,4631.01,36,2,0,822.58
875,44,unknown,married,secondary,0,348.01,11359.26,3551.74,34,10,1,586.01
2598,47,services,married,tertiary,0,348.44,10978.13,3420.87,39,10,1,773.19
2560,54,unknown,married,secondary,0,349.25,2237.29,3980.01,36,0,1,903.55
1927,41,unknown,divorced,tertiary,0,349.35,9029.53,3761.4,32,5,2,655.08
3619,34,admin.,divorced,secondary,0,349.47,37172.93,3433.91,38,10,2,515.93
1510,46,entrepreneur,married,secondary,0,349.63,14668.69,3720.88,37,9,4,777.57
3232,33,unknown,single,primary,0,349.95,13114.38,4396.27,22,7,3,673.3
666,39,services,married,primary,0,350.8,22801.12,4729.94,28,10,4,961.1
2274,38,entrepreneur,divorced,primary,0,351.72,6538.32,3468.57,36,10,2,701.8
2337,42,entrepreneur,single,tertiary,0,352.5,5250.99,4136.9,36,10,3,1017.67
1432,31,unknown,single,primary,0,352.78,8753.22,3520.76,24,9,4,503.42
3119,30,admin.,single,tertiary,0,352.85,21052.67,4039.94,35,4,1,575.97
2135,34,technician,married,secondary,0,353.09,7893.29,4093.93,32,3,4,700.48
3348,54,admin.,single,secondary,0,353.21,5344.8,3868.21,36,10,2,775.61
2934,46,blue-collar,married,secondary,0,353.62,51722.84,4083.92,36,0,0,1283.68
1229,38,blue-collar,divorced,secondary,0,354.12,18831.07,4612.48,28,9,4,733.22
3273,42,self-employed,single,primary,0,355.52,64380.11,4212.33,36,1,1,928.38
2572,46,unknown,single,tertiary,0,355.97,7295.53,4621.83,32,10,3,978.91
2763,29,entrepreneur,single,primary,0,356.59,21941.01,4280.82,17,8,0,743.02
987,42,unknown,married,tertiary,0,356.59,24153.44,4594.6,32,10,2,981.13
1151,60,entrepreneur,married,secondary,0,358.04,12793.92,4022.09,36,7,2,785.81
3083,45,housemaid,divorced,primary,0,358.55,110548.82,3875.9,33,7,0,942.66
996,48,entrepreneur,married,secondary,0,359.37,7995.25,3956.82,40,8,1,757.75
1494,38,unknown,married,secondary,0,359.91,18296.44,3451.59,40,0,0,681.86
2079,60,blue-collar,single,unknown,0,360.05,34583.86,3763.66,48,2,1,861.36
2279,52,services,married,secondary,0,360.91,25686.06,4200.78,41,8,0,1232.87
1792,42,services,single,secondary,0,361.01,6592.23,4464.03,36,9,3,791.71
672,35,technician,married,secondary,0,361.21,38954.77,3805.71,25,8,2,784.48
3401,23,technician,single,tertiary,0,361.38,46198.07,4104.04,18,10,3,405.03
2842,29,entrepreneur,married,primary,0,361.51,53149.63,4196.24,19,7,3,709.54
3920,19,self-employed,single,secondary,0,361.69,64370.31,4621.3,16,8,1,502.03
3935,42,unknown,married,secondary,0,362.37,18925.11,3813.67,35,3,1,617.66
1999,34,blue-collar,married,secondary,0,362.95,34911.5,4038.33,36,4,2,476.63
1771,35,unknown,single,secondary,0,364.22,4952.58,4161.42,31,10,2,754.7
1993,38,services,married,tertiary,0,364.36,5523.72,4076.15,31,5,4,705.75
3583,44,admin.,married,secondary,0,364.97,34472.2,4117.45,37,9,3,767.05
2009,51,entrepreneur,married,secondary,0,366.21,5007.92,4101.79,39,8,2,1208.77
1070,29,unknown,married,secondary,0,366.9,38847.55,4574.98,20,9,2,629.06
736,37,services,married,secondary,0,366.94,41620.66,3857.81,27,0,1,780.68
1778,56,entrepreneur,married,secondary,0,366.99,13148.28,4354.86,42,3,4,1223.23
3691,52,services,divorced,secondary,0,367.9,7168.74,3782.19,38,3,3,947.38
2368,47,housemaid,single,tertiary,0,369.79,10435.85,3774.25,36,10,1,880.0
2146,49,entrepreneur,single,tertiary,0,373.14,9430.74,4260.1,39,1,3,1270.78
1502,32,admin.,married,secondary,0,373.67,10995.05,4088.25,28,10,1,676.21
2082,29,technician,married,tertiary,0,374.64,41271.99,5140.01,36,10,3,776.49
1928,56,entrepreneur,single,secondary,0,375.45,10094.16,4177.56,41,10,4,1230.2
689,38,services,married,primary,0,375.46,38610.65,4179.25,31,4,1,1036.64
2974,50,unknown,married,tertiary,0,376.55,52967.73,4467.43,36,4,0,988.13
2602,42,entrepreneur,single,tertiary,0,376.63,6450.6,3712.45,36,8,3,743.83
2613,36,entrepreneur,married,tertiary,0,376.86,9227.09,3744.56,36,10,3,579.37
1000,63,services,married,secondary,0,377.36,15635.77,4233.94,55,10,2,979.27
2707,51,technician,married,unknown,0,378.02,21379.23,3667.36,36,6,1,996.9
2856,35,services,married,secondary,0,378.86,8007.17,4184.57,32,9,1,752.59
740,40,technician,divorced,tertiary,0,379.74,115887.52,3770.57,28,2,4,726.31
3312,50,self-employed,married,secondary,0,380.11,25698.22,4247.1,36,2,2,1154.75
926,44,blue-collar,single,tertiary,0,380.43,6208.88,3878.96,43,0,0,775.71
3456,20,services,single,secondary,0,380.63,12783.63,3678.28,10,2,1,376.31
2315,51,technician,divorced,secondary,0,381.17,23558.28,3755.85,42,8,1,961.14
2016,35,services,married,unknown,0,381.44,5889.81,4383.0,23,6,1,1016.4
3178,46,self-employed,single,primary,0,381.59,15444.86,4157.71,38,7,1,1194.24
3544,21,admin.,single,primary,0,382.85,17761.96,4054.82,14,8,3,426.72
1592,55,self-employed,married,secondary,0,382.96,9842.57,4470.16,40,0,3,1073.56
3820,46,admin.,married,secondary,0,383.97,61584.26,4695.3,36,7,2,1106.11
2022,38,admin.,married,tertiary,0,385.41,13756.69,4263.73,30,8,5,931.98
1684,40,blue-collar,married,unknown,0,386.05,20335.82,4204.96,30,5,2,797.27
3293,39,entrepreneur,married,primary,0,386.44,18348.32,3969.06,36,7,2,570.3
1509,66,services,married,secondary,0,386.82,4152.28,3894.9,36,10,3,781.54
2381,22,unknown,single,secondary,0,386.84,52691.8,3995.51,15,10,2,382.54
798,41,blue-collar,single,secondary,0,387.02,14859.97,3839.27,31,8,4,686.12
1823,28,unknown,married,unknown,0,387.93,5319.68,3798.47,24,10,2,582.55
2936,43,entrepreneur,single,tertiary,0,388.07,21743.07,4145.02,30,0,3,996.41
3564,48,admin.,single,secondary,0,388.55,15253.58,4139.96,33,10,3,1230.47
1822,24,technician,single,secondary,0,388.75,26935.12,3634.5,10,10,2,351.09
3237,42,self-employed,married,tertiary,0,388.83,8948.77,4076.46,30,10,1,599.02
1891,40,blue-collar,married,secondary,0,389.28,22429.77,3851.9,25,8,2,638.95
870,29,entrepreneur,married,secondary,0,389.31,31107.31,4040.21,21,9,2,593.26
3710,40,unknown,single,tertiary,0,390.88,25397.46,4559.75,36,9,4,813.69
3436,30,services,married,tertiary,0,391.7,7472.98,3982.19,32,10,3,572.85
1522,60,self-employed,married,secondary,0,391.83,22705.59,4310.32,38,0,1,1220.14
3847,55,blue-collar,divorced,unknown,0,391.95,9456.48,3260.29,35,9,4,796.19
978,54,blue-collar,married,secondary,0,392.61,7862.99,4121.75,52,10,2,1287.06
920,52,self-employed,divorced,tertiary,0,392.87,66307.27,4271.47,36,6,0,1183.27
2387,35,entrepreneur,divorced,primary,0,393.75,23724.9,4615.48,31,0,1,905.69
3372,30,services,married,secondary,0,393.85,28554.46,4220.5,26,10,1,634.83
2652,27,self-employed,married,primary,0,395.51,17550.11,4362.59,25,10,3,776.66
1192,47,blue-collar,married,tertiary,0,396.19,38420.11,4461.35,43,0,4,1005.15
3113,39,entrepreneur,single,tertiary,0,398.04,9601.06,3515.36,31,1,4,796.56
775,29,unknown,married,secondary,0,399.24,4161.52,4537.58,18,10,3,600.72
3072,58,technician,married,secondary,0,399.65,15371.98,4274.86,42,8,4,1069.93
3208,36,unknown,married,tertiary,0,403.31,6889.71,3742.6,30,4,3,735.92
663,37,technician,married,secondary,0,403.34,24067.7,4191.25,32,9,3,765.15
1457,52,admin.,married,secondary,0,403.39,37908.89,4181.53,40,0,2,987.89
1361,50,entrepreneur,married,primary,0,404.44,52108.9,4296.96,36,8,0,981.61
3320,38,self-employed,married,secondary,0,404.92,16199.39,4041.41,29,10,4,607.23
3942,41,unknown,married,secondary,0,405.26,11635.49,4069.8,37,9,2,557.92
3986,43,entrepreneur,married,secondary,0,405.91,19351.73,4401.26,32,8,2,1014.17
1908,25,services,married,secondary,0,406.88,49219.03,3643.19,22,10,2,487.63
3574,46,self-employed,married,secondary,0,407.85,5311.03,4440.28,35,10,1,1266.16
3592,41,self-employed,divorced,secondary,0,408.55,18444.67,4736.03,36,10,0,877.98
3857,56,admin.,single,secondary,0,408.69,23769.94,4169.04,39,7,3,977.8
664,45,technician,married,secondary,0,408.72,4003.54,4192.08,36,0,3,1143.09
2995,42,services,married,secondary,0,409.09,7888.47,3986.63,32,5,1,650.41
1461,42,blue-collar,married,secondary,0,409.55,6674.19,3963.41,34,10,1,578.38
684,44,entrepreneur,single,secondary,0,409.57,12361.8,4113.4,30,10,3,770.72
2522,32,services,married,tertiary,0,410.02,5699.73,4366.06,23,7,2,743.22
3161,52,technician,married,secondary,0,410.44,9527.07,4154.75,36,10,2,1146.2
1562,49,technician,married,primary,0,411.21,13976.92,3712.09,41,10,3,912.18
1924,44,technician,single,tertiary,0,411.22,25854.7,4004.44,38,5,1,774.53
2881,37,technician,married,secondary,0,411.86,17234.04,3896.5,31,5,3,634.31
1873,32,unknown,single,tertiary,0,412.05,15576.02,4227.24,30,10,0,771.35
999,35,services,divorced,primary,0,412.21,12902.89,4471.22,36,0,0,989.43
2997,61,services,married,tertiary,0,412.57,28461.36,4622.87,42,10,3,994.61
2050,53,services,single,secondary,0,412.91,5454.97,3840.59,45,5,4,954.28
1230,41,technician,married,secondary,0,413.28,17775.98,3959.06,39,9,3,758.08
3888,37,unknown,married,tertiary,0,414.48,51650.66,4127.47,26,10,3,880.61
3356,35,admin.,married,secondary,0,414.72,8330.77,4082.57,26,1,3,989.79
1663,31,services,married,tertiary,0,414.91,6496.52,4473.13,29,9,2,743.8
2249,59,technician,married,secondary,0,415.91,8795.62,4474.18,36,6,3,1158.23
697,45,admin.,married,primary,0,416.81,6034.07,4300.28,46,10,2,1038.74
2891,46,services,married,secondary,0,416.85,14760.6,3756.56,45,8,2,915.17
2573,36,technician,married,secondary,0,417.88,10135.18,4381.19,36,6,1,972.91
773,42,unknown,divorced,tertiary,0,419.67,28221.9,4058.49,36,9,1,616.54
3470,26,self-employed,married,tertiary,0,419.86,34218.93,4575.95,36,7,2,755.44
3497,21,blue-collar,single,secondary,0,420.55,7000.95,4215.52,36,8,0,452.68
3371,46,admin.,single,secondary,0,420.99,24792.9,4487.1,40,10,2,1204.98
1061,58,technician,single,secondary,0,421.41,26889.74,4239.65,50,6,3,1205.34
1937,43,self-employed,married,secondary,0,421.72,11183.11,3649.28,34,0,3,551.3
1951,30,services,divorced,primary,0,423.11,33225.78,4910.82,26,6,0,626.11
1552,48,technician,married,secondary,0,423.51,29866.92,4441.35,40,10,1,1031.59
1272,24,technician,single,tertiary,0,424.48,18741.83,4349.24,14,8,1,342.64
3532,53,technician,single,tertiary,0,425.07,7086.41,4424.64,36,8,3,1269.23
2322,45,services,married,tertiary,0,425.59,46035.54,4379.5,36,7,2,1298.0
3835,33,unknown,married,tertiary,0,425.68,20745.84,4899.43,36,10,1,766.86
1201,45,unknown,married,secondary,0,426.13,25262.2,3893.86,35,6,4,780.15
3310,50,unknown,married,tertiary,0,427.11,10305.79,4353.97,36,6,2,1008.21
1970,24,technician,married,secondary,0,427.56,11586.96,3669.22,36,10,4,182.0
2165,64,entrepreneur,divorced,secondary,0,427.89,8004.37,3750.82,54,10,1,845.41
3641,42,self-employed,single,tertiary,0,428.99,58905.1,4259.85,36,0,3,1019.68
2563,35,services,married,unknown,0,430.81,25450.16,3973.63,28,2,0,797.65
1217,36,self-employed,single,unknown,0,431.28,27686.77,4596.15,29,10,3,741.39
1248,31,technician,married,tertiary,0,431.73,18795.15,4561.05,36,3,2,766.11
2546,45,technician,divorced,secondary,0,431.81,6124.72,3773.42,35,10,3,904.64
1460,50,admin.,married,secondary,0,433.54,24219.65,3669.63,40,1,3,784.66
3227,42,self-employed,married,secondary,0,434.45,10774.52,3755.01,28,0,3,705.85
3034,62,blue-collar,single,secondary,0,435.07,18994.11,4384.45,48,9,3,1212.77
3565,30,admin.,single,tertiary,0,436.68,20234.4,4080.74,15,1,4,566.57
726,48,blue-collar,married,secondary,0,437.94,27852.91,4239.98,41,8,2,1211.68
1668,24,entrepreneur,single,tertiary,0,439.01,78448.57,4472.49,23,8,2,549.56
3553,51,services,married,secondary,0,440.15,11845.11,4809.14,35,9,1,1293.0
2894,47,admin.,married,secondary,0,440.33,33326.25,4807.96,40,0,3,1124.18
3702,33,services,single,tertiary,0,441.16,10881.61,4010.62,21,4,0,485.6
1558,38,self-employed,married,primary,0,442.91,29565.78,4852.7,36,0,5,906.21
1936,24,unknown,married,tertiary,0,442.93,61789.68,4199.63,36,8,1,258.95
3157,40,entrepreneur,married,tertiary,0,444.52,38973.05,4347.15,29,7,2,974.22
3707,37,self-employed,married,tertiary,0,444.72,12138.66,4341.9,34,9,3,1008.84
2272,43,technician,married,primary,0,444.91,42677.51,4260.15,27,10,2,970.37
2565,52,self-employed,married,tertiary,0,445.33,6462.75,4022.29,44,8,3,903.3
1028,34,services,single,secondary,0,446.04,23244.4,4257.32,36,0,0,768.52
1541,32,unknown,married,tertiary,0,446.6,24664.91,4317.04,30,10,4,645.11
1222,27,admin.,single,tertiary,0,446.74,77450.01,3991.15,18,1,1,576.09
1740,48,admin.,single,secondary,0,446.79,12370.8,4707.91,36,10,1,1120.2
3490,38,unknown,single,primary,0,446.85,4752.64,4245.24,22,9,3,967.9
3284,31,admin.,married,secondary,0,447.78,5119.83,4185.98,21,8,4,624.29
2293,48,services,married,tertiary,0,447.86,4943.39,4076.79,36,9,3,777.77
1958,36,self-employed,married,primary,0,448.74,32328.37,4879.35,35,4,2,812.8
2788,48,blue-collar,married,primary,0,449.52,12749.56,4196.47,37,9,0,1277.65
1816,53,admin.,married,secondary,0,449.91,11166.52,4930.61,43,3,3,1244.88
3036,29,unknown,married,tertiary,0,452.53,60431.16,4170.6,16,0,4,648.44
2207,56,technician,married,tertiary,0,453.26,37952.07,4163.3,41,8,3,989.23
3170,29,admin.,single,secondary,0,453.37,10311.72,4090.52,23,8,4,607.29
1646,44,self-employed,single,primary,0,453.65,28176.85,4558.33,33,0,4,835.43
2694,45,services,married,secondary,0,454.05,5849.33,4157.42,36,4,0,1133.69
1981,29,technician,married,tertiary,0,455.01,60351.68,4567.54,17,1,0,651.29
3393,31,admin.,single,secondary,0,455.49,287745.87,4360.2,23,3,2,617.04
1877,33,services,single,primary,0,456.07,9142.02,4287.35,28,10,1,655.34
1978,39,technician,married,primary,0,456.27,72863.41,4274.84,32,9,0,847.39
2334,44,technician,divorced,secondary,0,456.76,10931.91,3793.66,36,0,2,630.11
2624,33,entrepreneur,married,unknown,0,456.92,27779.02,3980.26,26,0,4,464.77
755,29,admin.,married,tertiary,0,458.16,7448.74,4850.87,22,0,1,635.55
1093,33,entrepreneur,married,secondary,0,458.22,9452.68,4530.3,36,9,3,622.46
3414,48,technician,divorced,primary,0,459.35,9538.28,4359.06,40,8,1,1024.22
2823,38,technician,married,secondary,0,460.03,163484.59,4734.22,27,8,2,829.49
2529,27,entrepreneur,married,secondary,0,460.72,11341.24,4606.92,36,10,3,686.1
3528,27,unknown,single,tertiary,0,460.79,56495.33,4297.58,23,8,0,723.7
1428,36,self-employed,single,tertiary,0,461.27,9525.33,4032.32,30,10,1,783.56
3954,22,entrepreneur,single,tertiary,0,461.38,16317.35,4070.64,10,9,2,369.46
1827,31,technician,divorced,secondary,0,462.28,53769.36,3994.37,20,0,1,498.29
